entry_time,exit_time,direction,entry_price,exit_price,exit_reason,quantity,gross_pnl,commission,slippage,net_pnl,balance_after_trade,cumulative_pnl
2025-08-09 09:00:00,2025-08-10 03:26:00,short,117106.66,118277.72660000001,stop_loss,0.008539223986065353,-10.000000000000048,1.0050000000000001,0.402,-11.407000000000048,9988.593,-11.407000000000048
2025-08-10 23:00:00,2025-08-11 02:00:00,short,119084.93,120275.7793,stop_loss,0.00838778928618424,-9.988593000000016,1.0038535965,0.4015414386,-11.393988035100017,9977.1990119649,-22.800988035100065
2025-08-11 04:00:00,2025-08-11 18:04:00,short,121729.0,119294.42,take_profit,0.008196238375378834,19.954398023929816,0.9877427021845251,0.39509708087381007,18.57155824087148,9995.770570205772,-4.229429794228587
2025-08-11 20:00:00,2025-08-12 20:50:00,short,119089.3,120280.193,stop_loss,0.008393508543761507,-9.995770570205742,1.0045749423056802,0.40182997692227207,-11.402175489433695,9984.368394716339,-15.631605283662282
2025-08-12 23:00:00,2025-08-13 19:23:00,long,120100.0,122502.0,take_profit,0.008313379179613938,19.96873678943268,1.0084212078663504,0.4033684831465401,18.556947098419787,10002.925341814758,2.9253418147575054
2025-08-13 20:00:00,2025-08-14 00:15:00,short,122744.22,123971.6622,stop_loss,0.00814940641751991,-10.002925341814798,1.005293996852383,0.4021175987409533,-11.410336937408136,9991.51500487735,-8.48499512265063
2025-08-14 01:00:00,2025-08-14 06:22:00,short,123847.82,121370.86360000001,take_profit,0.008067574386757353,19.983030009754664,0.9891599854828578,0.39566399419314313,18.598206030078664,10010.11321090743,10.113210907428034
2025-08-14 07:00:00,2025-08-14 12:34:00,short,121771.27,119335.8446,take_profit,0.00822042277370305,20.020226421814918,0.9910012078798355,0.3964004831519342,18.63282473078315,10028.746035638213,28.746035638211183
2025-08-14 13:00:00,2025-08-14 16:14:00,long,118866.37,117677.70629999999,stop_loss,0.008436991922642387,-10.028746035638253,0.9978602305460023,0.3991440922184009,-11.425750358402658,10017.32028527981,17.320285279808523
2025-08-14 19:00:00,2025-08-15 15:44:00,long,118089.75,116908.8525,stop_loss,0.008482802516966807,-10.017320285279865,0.996723368385341,0.39868934735413647,-11.412733001019342,10005.90755227879,5.907552278789181
2025-08-16 03:00:00,2025-08-18 01:45:00,long,117505.52,116330.4648,stop_loss,0.008515265965614884,-10.005907552278812,0.9955878014517396,0.3982351205806959,-11.399730474311246,9994.507821804478,-5.492178195522065
2025-08-18 12:00:00,2025-08-19 14:45:00,long,114947.27,113797.7973,stop_loss,0.008694863150559798,-9.994507821804463,0.9944535282695456,0.39778141130781824,-11.386742761381827,9983.121079043096,-16.87892095690389
2025-08-19 21:00:00,2025-08-21 01:59:00,short,113570.44,114706.1444,stop_loss,0.008790246017399507,-9.983121079043118,1.0033036684438312,0.4013214673775325,-11.387746214864482,9971.733332828231,-28.266667171768372
2025-08-21 06:00:00,2025-08-22 12:33:00,short,113995.12,111715.21759999999,take_profit,0.008747508957250303,19.94346666565652,0.9872015999499948,0.39488063997999795,18.561384425726526,9990.294717253957,-9.705282746041846
2025-08-22 14:00:00,2025-08-22 14:01:00,short,112487.1,113611.971,stop_loss,0.008881280357706757,-9.99029471725395,1.0040246190840227,0.40160984763360913,-11.39592918397158,9978.898788069986,-21.101211930013427
2025-08-22 16:00:00,2025-08-23 12:04:00,long,116370.75,115207.0425,stop_loss,0.008575091926510731,-9.97889878807002,0.9929004294129637,0.3971601717651855,-11.36895938924817,9967.529828680737,-32.470171319261595
2025-08-25 00:00:00,2025-08-25 08:04:00,short,113493.59,111223.71819999999,take_profit,0.008782460603000345,19.93505965736155,0.9867854530393931,0.3947141812157573,18.5535600231064,9986.083388703844,-13.916611296155196
2025-08-25 17:00:00,2025-08-25 20:10:00,short,112502.43,110252.3814,take_profit,0.008876326839077027,19.972166777407644,0.9886222554816806,0.39544890219267226,18.58809561973329,10004.671484323577,4.671484323578095
2025-08-26 01:00:00,2025-08-26 20:18:00,long,109100.24,111282.2448,take_profit,0.009170164505892541,20.009342968647108,1.0104718199166813,0.40418872796667255,18.594682420763753,10023.26616674434,23.26616674434185
2025-08-27 10:00:00,2025-08-27 14:25:00,short,110810.77,111918.87770000001,stop_loss,0.009045389872071407,-10.023266166744412,1.0073382497578063,0.4029352999031226,-11.43353971640534,10011.832627027936,11.832627027936509
2025-08-27 18:00:00,2025-08-27 20:21:00,long,112345.3,111221.84700000001,stop_loss,0.008911661304058056,-10.011832627027882,0.9961773463892796,0.39847093855571186,-11.406480911972873,10000.426146115962,0.42614611596363616
2025-08-27 21:00:00,2025-08-27 22:04:00,long,112419.08,111294.8892,stop_loss,0.00889566623932162,-10.000426146115933,0.9950424015385384,0.39801696061541536,-11.393485508269887,9989.032660607692,-10.96733939230625
2025-08-28 07:00:00,2025-08-28 19:43:00,long,113213.79,112081.65209999999,stop_loss,0.008823158963769073,-9.989032660607707,0.9939087497304655,0.3975634998921862,-11.380504910230359,9977.652155697462,-22.347844302536608
2025-08-28 21:00:00,2025-08-29 08:52:00,short,111902.5,109664.45,take_profit,0.008916380023410971,19.95530431139495,0.9877875634140487,0.3951150253656195,18.572401722615282,9996.224557420077,-3.775442579921325
2025-08-29 10:00:00,2025-08-29 12:30:00,short,109772.71,110870.43710000001,stop_loss,0.009106292955161695,-9.996224557420112,1.0046205680207179,0.40184822720828717,-11.402693352649116,9984.821864067428,-15.178135932570441
2025-08-29 13:00:00,2025-08-29 14:07:00,short,110728.01,108513.44979999999,take_profit,0.009017430968069803,19.969643728134923,0.9884973645426753,0.39539894581707014,18.585747417775178,10003.407611485203,3.407611485204736
2025-08-29 15:00:00,2025-09-02 03:07:00,long,108198.66,110362.63320000001,take_profit,0.009245408040621949,20.006815222970477,1.0103441687600057,0.40413766750400226,18.592333386706468,10021.99994487191,21.999944871911204
2025-09-02 12:00:00,2025-09-02 12:45:00,long,109733.33,108635.9967,stop_loss,0.009133050044933394,-10.021999944871895,0.9971889945147552,0.39887559780590204,-11.418064537192553,10010.581880334717,10.581880334718651
2025-09-02 16:00:00,2025-09-04 14:15:00,long,110829.16,109720.8684,stop_loss,0.009032444061052811,-10.010581880334689,0.9960528970933044,0.39842115883732176,-11.405055936265315,9999.176824398452,-0.823175601546664
2025-09-04 18:00:00,2025-09-04 22:26:00,short,109786.48,110884.34479999999,stop_loss,0.009107839894674145,-9.999176824398413,1.0049172708520444,0.4019669083408177,-11.406061003591274,9987.770763394861,-12.229236605137938
2025-09-05 12:00:00,2025-09-05 14:19:00,long,112354.0,111230.45999999999,stop_loss,0.008889555123444524,-9.987770763394932,0.9937831909577886,0.39751327638311545,-11.379067230735837,9976.391696164126,-23.608303835873777
2025-09-05 19:00:00,2025-09-08 13:06:00,short,111198.77,112310.7577,stop_loss,0.00897167450338176,-9.976391696164107,1.0026273654644948,0.40105094618579795,-11.3800700078144,9965.011626156313,-34.98837384368818
2025-09-08 16:00:00,2025-09-09 00:46:00,long,112631.74,111505.4226,stop_loss,0.008847427577835796,-9.965011626156311,0.991518656802553,0.3966074627210212,-11.353137745679886,9953.658488410632,-46.34151158936807
2025-09-09 02:00:00,2025-09-09 06:04:00,short,111364.73,112478.3773,stop_loss,0.008937891277077252,-9.953658488410605,1.0003426780852687,0.40013707123410747,-11.354138237729982,9942.304350172903,-57.69564982709805
2025-09-09 19:00:00,2025-09-10 07:29:00,short,111131.92,112243.2392,stop_loss,0.008946398433656959,-9.942304350172888,0.999201587192377,0.39968063487695077,-11.341186572242217,9930.96316360066,-69.03683639934027
2025-09-10 08:00:00,2025-09-10 13:06:00,short,112553.65,113679.1865,stop_loss,0.00882331507116887,-9.930963163600678,0.9980617979418662,0.3992247191767465,-11.328249680719292,9919.634913919941,-80.36508608005957
2025-09-11 05:00:00,2025-09-12 18:33:00,long,114158.29,116441.4558,take_profit,0.0086893688701188,19.839269827839907,1.001883126305914,0.40075325052236566,18.436633451011627,9938.071547370953,-61.92845262904794
