datetime,actual,predicted,signal
2025-08-09 03:00:00,0.0031912180131063845,-0.0005910921872532255,Hold
2025-08-09 04:00:00,0.005753941913213233,0.00010465263467678811,Hold
2025-08-09 05:00:00,0.006588196043808766,-0.0006166244522756743,Hold
2025-08-09 06:00:00,0.0066082504485398255,0.00044637425330893636,Hold
2025-08-09 07:00:00,0.0030272913139011604,0.00031262167034788876,Hold
2025-08-09 09:00:00,-0.004627711041286078,-0.0025021262912786908,Sell
2025-08-09 10:00:00,-0.003850650817764358,-0.0014367714801980774,Hold
2025-08-09 11:00:00,-0.0018592116797805345,0.00040046668039034534,Hold
2025-08-09 12:00:00,-0.004005136144349301,0.0007702781140050094,Hold
2025-08-09 13:00:00,-0.0025518064079826978,0.00048553683777694705,Hold
2025-08-09 14:00:00,-0.0028933988052669084,0.0013064294744950954,Hold
2025-08-09 15:00:00,-0.003056874353350852,-0.0004315970912161763,Hold
2025-08-09 16:00:00,0.0011100707837495795,5.195033984187165e-05,Hold
2025-08-09 17:00:00,-0.001253289749030627,0.00041101266585751874,Hold
2025-08-09 22:00:00,0.006639563102622937,0.00032705239432383903,Hold
2025-08-09 23:00:00,0.017345774414663385,0.000574896628828011,Hold
2025-08-10 00:00:00,0.01475981130224573,-2.95330436207569e-05,Hold
2025-08-10 01:00:00,0.01251888408062311,-4.8237504431281175e-05,Hold
2025-08-10 02:00:00,0.0064254678407733865,0.0003990529332871979,Hold
2025-08-10 03:00:00,-0.005854233435701526,-0.0014659520805348147,Hold
2025-08-10 04:00:00,-0.0014915902345811547,-0.0005615455394423553,Hold
2025-08-10 05:00:00,0.002099366222441811,0.00043952051053230046,Hold
2025-08-10 07:00:00,0.004423505791493121,0.0007534622026913888,Hold
2025-08-10 08:00:00,0.00173251906490644,0.001822624318563735,Hold
2025-08-10 09:00:00,0.0013425413011329886,0.0006363287951281622,Hold
2025-08-10 10:00:00,0.006410521997507055,-4.573539014712567e-05,Hold
2025-08-10 11:00:00,0.0040854286533752535,-0.00044031119354407837,Hold
2025-08-10 12:00:00,0.0013300970223218132,-0.000846756740283143,Hold
2025-08-10 14:00:00,-0.00189598629705009,-8.875410289972365e-05,Hold
2025-08-10 15:00:00,-0.0012794445763090509,3.87757285630086e-05,Hold
2025-08-10 16:00:00,-0.0029416687985037034,0.00038953577190907327,Hold
2025-08-10 17:00:00,0.001657244550341458,0.00010400585124978589,Hold
2025-08-10 18:00:00,0.004468214726422938,-0.000342275935187362,Hold
2025-08-10 19:00:00,0.005302901279542995,0.00024924867859754744,Hold
2025-08-10 20:00:00,0.006765169263409819,-0.001996477923609761,Hold
2025-08-10 21:00:00,0.010650070563401162,-0.0012676150551084767,Hold
2025-08-10 22:00:00,0.023167282356651976,-0.0008723760319918285,Hold
2025-08-10 23:00:00,0.020206062048647347,-0.002170181917345402,Sell
2025-08-11 00:00:00,0.024491872992206398,0.0008007048465372684,Hold
2025-08-11 01:00:00,0.01711558214321904,0.0015456842927794087,Hold
2025-08-11 02:00:00,0.0034780595346798476,0.0036365531585472017,Buy
2025-08-11 03:00:00,-0.001577202974223643,-0.0015222896848181688,Hold
2025-08-11 04:00:00,-0.0032890695120507663,-0.004135441037267763,Sell
2025-08-11 05:00:00,-0.005089064909506926,-0.002361858487537791,Sell
2025-08-11 06:00:00,-0.009165210643740417,-0.0059080774797258635,Sell
