datetime,open,high,low,close,volume,ind_RSI_14,long_cond_1,short_cond_1,signal
2026-04-01 15:00:00,0.899,0.9017,0.8952,0.9015,881908.0,62.40601503759395,False,False,0
2026-04-01 16:00:00,0.9015,0.9087,0.8959,0.9055,1124392.4,63.81249304086399,False,False,0
2026-04-01 17:00:00,0.9055,0.9147,0.8987,0.9009,1783886.8,66.08958769754317,False,False,0
2026-04-01 18:00:00,0.9008,0.9016,0.8918,0.8934,1658588.7,61.3115738118244,False,False,0
2026-04-01 19:00:00,0.8935,0.8988,0.8933,0.8954,412233.0,54.40530145655719,False,False,0
2026-04-01 20:00:00,0.8955,0.8958,0.8853,0.8905,930460.5,55.83400675162371,False,False,0
2026-04-01 21:00:00,0.8904,0.8971,0.8893,0.8934,524481.8,51.570377946378784,False,False,0
2026-04-01 22:00:00,0.8933,0.8934,0.8832,0.8838,650787.1,53.81808215379328,False,False,0
2026-04-01 23:00:00,0.8838,0.8853,0.8806,0.8821,706347.0,46.17765148910278,False,False,0
2026-04-02 00:00:00,0.882,0.8939,0.8793,0.8923,1186701.7,44.96039496449438,False,False,0
2026-04-02 01:00:00,0.8922,0.8932,0.8642,0.8697,3502261.8,52.97078925321269,False,False,0
2026-04-02 02:00:00,0.8696,0.87,0.8572,0.8615,1659250.9,39.31703003657953,False,False,0
2026-04-02 03:00:00,0.8614,0.8657,0.8545,0.8589,1179144.7,35.71944856227932,False,False,0
2026-04-02 04:00:00,0.8588,0.8617,0.8557,0.8566,1038368.2000000001,34.63722447228493,False,False,0
2026-04-02 05:00:00,0.8566,0.8626,0.8535,0.8617,945674.9,33.6655140235936,False,False,0
2026-04-02 06:00:00,0.8617,0.866,0.8605,0.8629,717842.5,37.83036197281589,False,False,0
2026-04-02 07:00:00,0.8629,0.8706,0.862,0.8637,1351272.0,38.80395816965647,False,False,0
2026-04-02 08:00:00,0.8636,0.8636,0.8503,0.8533,1640443.9,39.484353976034626,False,False,0
2026-04-02 09:00:00,0.8532,0.8584,0.853,0.8551,973962.4,34.16617772079494,False,False,0
2026-04-02 10:00:00,0.8551,0.8563,0.8527,0.8537,568275.5,35.778464251712485,False,False,0
2026-04-02 11:00:00,0.8538,0.8544,0.8457,0.8507,1477042.5999999999,35.05928617742634,False,False,0
2026-04-02 12:00:00,0.8506,0.8518,0.8483,0.8492,737873.1,33.5050982139983,False,False,0
2026-04-02 13:00:00,0.8492,0.8506,0.842,0.8496,1763851.4,32.723972071613886,False,False,0
2026-04-02 14:00:00,0.8497,0.8657,0.8475,0.8634,2111555.0,33.17140303647714,False,False,0
2026-04-02 15:00:00,0.8634,0.8634,0.8531,0.8585,732120.9,46.412720116145486,False,False,0
2026-04-02 16:00:00,0.8584,0.8647,0.8545,0.8619,716486.1,43.14390771207897,False,False,0
2026-04-02 17:00:00,0.8618,0.8691,0.8518,0.853,1569233.2,45.98655125098918,False,False,0
2026-04-02 18:00:00,0.8531,0.8615,0.8513,0.8593,1020491.7,40.30576627188072,False,False,0
2026-04-02 19:00:00,0.8594,0.8617,0.8558,0.8605,590522.5,45.443366420530054,False,False,0
2026-04-02 20:00:00,0.8606,0.8671,0.8585,0.8631,765265.7,46.389822669136976,False,False,0
2026-04-02 21:00:00,0.8631,0.8644,0.8599,0.8627,363966.7,48.475483517755954,False,False,0
2026-04-02 22:00:00,0.8627,0.865,0.8592,0.8615,382871.7,48.16502785382038,False,False,0
2026-04-02 23:00:00,0.8615,0.8632,0.8595,0.8611,304613.2,47.18864337289185,False,False,0
2026-04-03 00:00:00,0.8612,0.863,0.8586,0.8599,189703.6,46.84773234151832,False,False,0
2026-04-03 01:00:00,0.8599,0.8635,0.8571,0.8601,314342.4,45.779223974806044,False,False,0
2026-04-03 02:00:00,0.8601,0.8646,0.8571,0.8631,444898.8,46.00028605154651,False,False,0
2026-04-03 03:00:00,0.8632,0.868,0.8612,0.865,624970.8,49.336973942460425,False,False,0
2026-04-03 04:00:00,0.865,0.8689,0.8628,0.8674,615959.4,51.385796423800215,False,False,0
2026-04-03 05:00:00,0.8674,0.8741,0.8638,0.8682,656384.2,53.920699766027205,False,False,0
2026-04-03 06:00:00,0.8682,0.8732,0.8653,0.8713,418002.2,54.76736847987812,False,False,0
2026-04-03 07:00:00,0.8713,0.877,0.8702,0.8758,434374.2,57.98866366317269,False,False,0
2026-04-03 08:00:00,0.8758,0.8803,0.8739,0.8769,1855351.8,62.19726155515081,False,False,0
2026-04-03 09:00:00,0.877,0.8779,0.8727,0.8766,427353.4,63.168563916355026,False,False,0
2026-04-03 10:00:00,0.8766,0.8791,0.8722,0.8765,494192.6,62.69543406554803,False,False,0
2026-04-03 11:00:00,0.8766,0.8793,0.8749,0.8779,500059.6,62.527316703719706,False,False,0
2026-04-03 12:00:00,0.8779,0.8854,0.8708,0.8729,1175480.1,63.98341889860767,False,False,0
2026-04-03 13:00:00,0.8729,0.8734,0.8675,0.8712,818041.2,55.66424772916479,False,False,0
2026-04-03 14:00:00,0.8711,0.8739,0.8681,0.8681,778346.5,53.13463565806329,False,False,0
2026-04-03 15:00:00,0.868,0.8746,0.8654,0.8694,2074395.5,48.78124246103571,False,False,0
2026-04-03 16:00:00,0.8694,0.8777,0.8691,0.8774,891919.7,50.608779904081224,False,False,0
2026-04-03 17:00:00,0.8774,0.8788,0.8735,0.8757,422914.5,60.054523784099764,False,False,0
2026-04-03 18:00:00,0.8756,0.878,0.8735,0.8745,315424.1,57.53642422691125,False,False,0
2026-04-03 19:00:00,0.8745,0.8748,0.8696,0.8738,788424.2,55.759126684700476,False,False,0
2026-04-03 20:00:00,0.8737,0.8781,0.8732,0.8741,485090.2,54.69770524343629,False,False,0
2026-04-03 21:00:00,0.8742,0.8778,0.8738,0.8765,398775.6,55.092254333123904,False,False,0
2026-04-03 22:00:00,0.8765,0.877,0.8708,0.8716,389236.4,58.22665672094479,False,False,0
2026-04-03 23:00:00,0.8716,0.8749,0.8707,0.8739,337963.6,50.47987548708085,False,False,0
2026-04-04 00:00:00,0.8738,0.8749,0.871,0.8718,228182.5,53.60041693214605,False,False,0
2026-04-04 01:00:00,0.8717,0.8724,0.8686,0.8702,538858.2,50.47301556302515,False,False,0
2026-04-04 02:00:00,0.8701,0.8716,0.868,0.8688,209649.0,48.167059846657246,False,False,0
2026-04-04 03:00:00,0.8687,0.8714,0.8644,0.8701,621233.3999999999,46.179002121541444,False,False,0
2026-04-04 04:00:00,0.87,0.8731,0.8689,0.8721,391726.0,48.312368680848046,False,False,0
2026-04-04 05:00:00,0.872,0.8737,0.8702,0.8703,245532.1,51.497650350686655,False,False,0
2026-04-04 06:00:00,0.8704,0.875,0.8699,0.8744,361580.9,48.59509291828736,False,False,0
2026-04-04 07:00:00,0.8745,0.8748,0.8702,0.8714,308390.8,54.838956562725535,False,False,0
2026-04-04 08:00:00,0.8715,0.872,0.866,0.867,310090.7,50.04865027246069,False,False,0
2026-04-04 09:00:00,0.8671,0.8676,0.8654,0.8654,199047.9,43.98057317187859,False,False,0
2026-04-04 10:00:00,0.8654,0.8706,0.8652,0.8702,384061.60000000003,41.98702903451261,False,False,0
2026-04-04 11:00:00,0.8701,0.8719,0.8683,0.8719,175929.69999999998,49.39745642237657,False,False,0
2026-04-04 12:00:00,0.872,0.873,0.868,0.8686,502963.39999999997,51.7482969169163,False,False,0
2026-04-04 13:00:00,0.8686,0.8693,0.8665,0.8671,513764.3,47.16747753076873,False,False,0
2026-04-04 14:00:00,0.867,0.8675,0.8616,0.8669,602402.9,45.20850106929294,False,False,0
2026-04-04 15:00:00,0.867,0.8732,0.8662,0.8698,573167.7,44.940493031520184,False,False,0
2026-04-04 16:00:00,0.8699,0.8722,0.8649,0.8652,556649.9,49.60561051316987,False,False,0
2026-04-04 17:00:00,0.8652,0.8712,0.8642,0.8701,325064.3,43.33369112933566,False,False,0
2026-04-04 18:00:00,0.8702,0.8713,0.868,0.8689,337794.3,50.511572183111475,False,False,0
2026-04-04 19:00:00,0.869,0.8762,0.8688,0.8703,1083379.5,48.87866857144369,False,False,0
2026-04-04 20:00:00,0.8703,0.8711,0.8676,0.8683,194089.19999999998,50.87398894940637,False,False,0
2026-04-04 21:00:00,0.8684,0.8734,0.8679,0.8718,465196.3,47.99216486931082,False,False,0
2026-04-04 22:00:00,0.8719,0.8799,0.8712,0.8716,1005722.2,53.00878358440537,False,False,0
2026-04-04 23:00:00,0.8717,0.8721,0.8665,0.8718,443034.1,52.69598378261825,False,False,0
2026-04-05 00:00:00,0.8719,0.8724,0.8683,0.8701,197205.7,52.99469408236139,False,False,0
2026-04-05 01:00:00,0.8701,0.8718,0.8662,0.8663,437922.39999999997,50.09879721453403,False,False,0
