entry_time,exit_time,direction,entry_price,exit_price,exit_reason,quantity,gross_pnl,commission,slippage,net_pnl,balance_after_trade,cumulative_pnl
2025-11-09 01:00:00,2025-11-09 13:47:00,short,101797.74,102815.71740000001,stop_loss,0.00982340079455595,-10.000000000000034,1.0050000000000003,0.4020000000000001,-11.407000000000034,9988.593,-11.407000000000034
2025-11-09 16:00:00,2025-11-10 00:36:00,long,103762.18,105837.4236,take_profit,0.009626429398457127,19.977186000000017,1.008847893,0.40353915720000005,18.564798949800018,10007.1577989498,7.157798949799984
2025-11-10 01:00:00,2025-11-11 01:20:00,short,106314.96,107378.10960000001,stop_loss,0.009412746615292712,-10.00715779894984,1.005719358794455,0.40228774351778207,-11.415164901262077,9995.742634048538,-4.257365951462093
2025-11-11 02:00:00,2025-11-11 14:49:00,short,106110.36,103988.1528,take_profit,0.009420138273066397,19.991485268097115,0.9895785207708052,0.3958314083083221,18.606075339017988,10014.348709387556,14.348709387555894
2025-11-11 17:00:00,2025-11-12 09:09:00,short,103399.42,104433.4142,stop_loss,0.009685111105446778,-10.014348709387566,1.0064420452934495,0.4025768181173798,-11.423367572798394,10002.925341814756,2.9253418147575
2025-11-12 10:00:00,2025-11-12 15:19:00,long,104521.56,103476.3444,stop_loss,0.00957020287662637,-10.002925341814718,0.9952910715105683,0.39811642860422736,-11.396332841929514,9991.529008972826,-8.470991027172014
2025-11-12 18:00:00,2025-11-13 07:03:00,long,101748.01,103782.9702,take_profit,0.009819876584291749,19.983058017945666,1.0091444299062555,0.4036577719625022,18.570255816076905,10010.099264788903,10.099264788904891
2025-11-13 08:00:00,2025-11-13 13:28:00,long,103475.66,102440.9034,stop_loss,0.009673868487322433,-10.01009926478898,0.996004876846496,0.3984019507385984,-11.404506092374074,9998.694758696529,-1.3052413034691828
2025-11-13 14:00:00,2025-11-13 15:47:00,long,102326.48,101303.21519999999,stop_loss,0.009771365885640286,-9.998694758696573,0.9948701284903047,0.3979480513961219,-11.391512938583,9987.303245757947,-12.696754242052183
2025-11-13 18:00:00,2025-11-13 18:34:00,long,99659.99,98663.3901,stop_loss,0.010021376929455789,-9.987303245757957,0.9937366729529156,0.39749466918116627,-11.378534587892037,9975.924711170055,-24.07528882994422
2025-11-13 20:00:00,2025-11-14 04:38:00,long,98682.13,97695.30870000001,stop_loss,0.010109150168495607,-9.975924711170013,0.9926045087614205,0.3970418035045682,-11.365571023436,9964.559140146619,-35.44085985338022
2025-11-14 07:00:00,2025-11-14 11:18:00,long,97569.13,96593.4387,stop_loss,0.010212819505663953,-9.96455914014668,0.9914736344445887,0.3965894537778355,-11.352622228369103,9953.20651791825,-46.79348208174932
2025-11-14 12:00:00,2025-11-14 12:34:00,long,96167.45,95205.7755,stop_loss,0.010349870478959617,-9.953206517918186,0.990344048532866,0.3961376194131464,-11.339688185864198,9941.866829732386,-58.133170267613515
2025-11-14 14:00:00,2025-11-14 14:36:00,short,95243.95,96196.3895,stop_loss,0.010438318475590718,-9.941866829732467,0.9991576163881049,0.399663046555242,-11.340687492675814,9930.52614223971,-69.47385776028933
2025-11-14 15:00:00,2025-11-14 20:40:00,short,96542.38,94611.5324,take_profit,0.010286183272299389,19.861052284479506,0.9831220880817313,0.39324883523269255,18.48468136116508,9949.010823600876,-50.989176399124254
2025-11-14 21:00:00,2025-11-15 02:57:00,long,94377.46,96265.00920000001,take_profit,0.010541723440746208,19.898021647201844,1.0048500931836886,0.4019400372734755,18.49123151674468,9967.50205511762,-32.49794488237957
