datetime,open,high,low,close,volume,ind_EMA,ind_RSI_14,ind_MACD_12_26_9,ind_MACD_SIGNAL_12_26_9,ind_MACD_hist,pat_DOJI,pat_ENGULFING,target
2024-01-03 02:00:00,45317.58,45410.91,45211.73,45274.57,1434.81631,44087.346399999995,58.92051002012331,263.40054790537397,371.1220171884898,-107.72146928311582,0.0,0.0,0.0011558308820311775
2024-01-03 03:00:00,45274.57,45310.0,45151.91,45262.69,739.36966,44133.90418823529,57.93638699255772,256.58385546367936,348.2143848435277,-91.63052937984833,0.0,0.0,-0.005559061692197181
2024-01-03 05:00:00,45183.45,45294.11,45118.91,45172.13,849.38832,44217.59303189271,55.672905122125904,231.0135077585728,308.6393345977509,-77.6258268391781,0.0,0.0,0.0038123355879404164
2024-01-03 06:00:00,45172.12,45363.19,45160.0,45326.93,1264.55564,44255.02585417143,55.38071537792403,214.66182936135738,289.8438335504722,-75.18200418911482,100.0,0.0,-0.0038687546899909666
2024-01-03 07:00:00,45326.92,45384.84,44940.93,45011.77,1780.38521,44297.06131087059,58.581966692848695,211.75311461298406,274.2256897629746,-62.47257514999052,0.0,100.0,-0.029510007306045596
2024-01-03 08:00:00,45011.77,45200.0,45001.1,45200.0,1462.95207,44325.08910260115,50.61930659455995,181.92009747835255,255.7645713060502,-73.84447382769764,0.0,0.0,-0.054807145881106405
2024-01-03 09:00:00,45200.0,45500.0,45185.39,45344.67,2006.2879599999999,44359.3993338717,54.58934266094163,171.4889860768235,238.90945426020485,-67.42046818338136,0.0,0.0,-0.06409703785684348
2024-01-03 10:00:00,45344.66,45398.37,45045.95,45151.91,1918.59612,44398.037399210065,57.422628785561194,172.90279923999333,225.70812325616254,-52.80532401616921,0.0,0.0,-0.06808664442981467
2024-01-03 11:00:00,45151.91,45174.07,43500.0,43702.88,7849.69163,44427.601030613594,52.704164234988816,156.6632192482939,211.8991424545888,-55.2359232062949,0.0,0.0,-0.01621365556846372
2024-01-03 12:00:00,43702.89,43716.0,40750.0,42789.38,20155.46959,44399.18059804051,31.650044343229588,26.562429006953607,174.83179976506176,-148.26937075810815,0.0,0.0,0.004739695089374968
2024-01-03 13:00:00,42789.39,42820.92,42310.0,42529.4,5587.0456,44336.051162823234,24.897545069708695,-148.54289017366682,110.15686177731604,-258.6997519509829,0.0,0.0,0.008816074816976336
2024-01-03 14:00:00,42529.4,42532.0,42050.0,42179.99,4566.2886,44265.20209761448,23.369435431101042,-304.7800161394116,27.1694861939705,-331.9495023333821,0.0,0.0,0.001793791283481638
2024-01-03 15:00:00,42180.0,43009.02,42175.14,43000.01,5175.34831,44183.42907417862,21.462812977550815,-451.58790666938876,-68.58199237870136,-383.00591429068743,0.0,0.0,-0.009424267045791345
2024-01-03 16:00:00,43000.01,43567.92,42773.34,42992.67,6973.81609,44137.02048303436,34.888793771555534,-496.047331937385,-154.0750602904381,-341.9722716469469,0.0,0.0,-0.0063385652750570865
2024-01-03 18:00:00,42906.0,43050.0,42000.0,42255.72,3314.0499600000003,44045.628542777966,34.11764200118601,-550.0549672341003,-292.7490769926877,-257.3058902414126,0.0,0.0,0.01162198071973908
2024-01-03 19:00:00,42255.72,43011.1,42161.1,42596.67,3662.29946,43975.43605090432,29.271092362107638,-614.6538884462498,-357.13003928340015,-257.5238491628496,0.0,0.0,0.005818239088443025
2024-01-03 20:00:00,42596.66,42846.17,42518.7,42721.02,1931.53987,43921.366794006106,34.52300371158251,-631.0626855390001,-411.91656853452014,-219.14611700447995,0.0,0.0,0.0035747440691114678
2024-01-03 21:00:00,42721.02,42966.27,42581.1,42917.62,1692.53055,43874.29437071175,36.37851672367199,-626.8073250214802,-454.89471983191214,-171.91260518956807,0.0,0.0,-0.004895973757053151
2024-01-03 22:00:00,42917.61,42941.1,42596.24,42749.68,1385.88591,43836.77772872306,39.30695831532234,-600.6470588037992,-484.04518762628953,-116.60187117750962,0.0,0.0,0.009053928055743905
2024-01-03 23:00:00,42749.69,42845.23,42591.09,42845.23,1125.7724699999999,43794.14644524372,37.71017268326492,-586.7030660827804,-504.57676331758773,-82.12630276519269,0.0,0.0,0.005993639902444207
2024-01-04 00:00:00,42845.23,42983.77,42754.0,42874.01,1619.84247,43756.93403562632,39.22296025210781,-561.4699884115253,-515.9554083363753,-45.51458007514998,0.0,0.0,0.006416370939191273
2024-01-04 01:00:00,42874.0,42936.79,42613.77,42708.01,1337.96527,43722.30956364097,39.69800799672766,-533.0061242712327,-519.3655515233468,-13.640572747885926,100.0,0.0,0.011077545044901164
2024-01-04 03:00:00,43138.5,43220.56,43002.15,43102.8,1274.15811,43661.19808623682,44.9752420212645,-465.77529630019853,-508.4087558172224,42.63345951702388,0.0,80.0,-0.007912846699439308
2024-01-04 04:00:00,43102.79,43200.0,42955.5,43149.99,1080.01392,43639.30012207067,44.520086453832356,-422.49678067449713,-491.22636078867737,68.72958011418024,100.0,0.0,-0.006984475423166407
2024-01-04 05:00:00,43149.99,43273.08,43072.7,43183.74,971.30246,43620.111489832605,45.30821411073304,-380.0098891651942,-468.9830664639807,88.97317729878654,0.0,100.0,-0.004083936013592527
2024-01-04 06:00:00,43183.74,43232.95,43086.59,43155.46,989.98669,43602.99888238819,45.900137413477445,-339.69953383265965,-443.12635993771653,103.42682610505688,100.0,0.0,-0.0019065579287154744
2024-01-04 07:00:00,43155.46,43261.64,42756.97,42763.08,2402.09322,43585.44833798081,45.45619491430995,-306.50208126349025,-415.8015042028713,109.29942293938103,100.0,0.0,0.009617083316466183
2024-01-04 08:00:00,42763.08,42975.38,42699.83,42849.66,1650.32861,43553.198599236464,39.716418720404675,-308.3007485524504,-394.3013530727871,86.00060452033671,0.0,0.0,0.012257456159326356
2024-01-04 09:00:00,42849.67,43084.38,42849.66,43007.74,1411.97913,43525.6088502468,41.47254963172886,-299.28989530530816,-375.2990615192913,76.00916621398312,0.0,0.0,0.007850014869703648
2024-01-04 10:00:00,43007.73,43100.0,42616.28,43073.26,2250.33233,43505.30026788418,44.6433691429436,-276.20902856974135,-355.4810549293813,79.27202635963994,0.0,0.0,0.01389796792377519
2024-01-04 11:00:00,43073.26,43233.81,42927.33,43176.32,1433.76942,43488.357512280876,45.95040060221012,-249.75138051686372,-334.33512004687776,84.58373953001404,0.0,0.0,0.020058126879760406
2024-01-04 12:00:00,43176.33,43423.95,43097.06,43378.12,2238.88425,43476.12074709339,48.02903497543395,-217.954973859858,-311.0590908094738,93.10411694961579,0.0,0.0,0.012316948319020029
2024-01-04 13:00:00,43378.11,43484.84,43167.27,43346.68,1658.84054,43472.27758054071,51.92753651985777,-174.46143617861526,-283.7395598833021,109.27812370468683,0.0,0.0,0.014732448319784595
2024-01-04 14:00:00,43346.67,43753.15,43250.0,43676.07,2649.8067,43467.35218522538,51.28210696464834,-140.90517234084837,-255.17268237481136,114.26751003396299,0.0,0.0,0.008501387707452802
2024-01-04 15:00:00,43676.07,44329.99,43608.0,44051.1,5051.47874,43475.53719756949,57.27390161785145,-86.73276993415493,-221.48469988668006,134.75192995252513,0.0,100.0,-0.002150270157583371
2024-01-04 16:00:00,44051.1,44134.8,43777.86,43915.71,2764.4503799999998,43498.10828786088,62.87278116670916,-13.384673804306658,-179.86469467020538,166.48002086589872,0.0,0.0,0.004497823596214806
2024-01-04 17:00:00,43915.7,44225.75,43827.69,43990.01,2510.89188,43514.484825591826,59.824919359222385,33.43397329234722,-137.20496107769486,170.63893437004208,0.0,0.0,0.009971710366286433
2024-01-04 18:00:00,43990.01,44152.09,43881.31,44048.96,1520.18678,43533.132871647045,60.943864457934204,75.66130109409278,-94.63170864333733,170.2930097374301,0.0,0.0,0.0060891724981538544
2024-01-04 19:00:00,44048.95,44437.5,43910.01,43956.48,2603.99272,43553.361386484416,61.85169940368866,112.58571688071243,-53.18822353852738,165.7739404192398,0.0,0.0,0.004417788265906801
2024-01-04 20:00:00,43956.48,44690.0,43890.9,44113.68,3043.38975,43569.169959563456,59.51453446373542,132.8547524185924,-15.979628347103422,148.8343807656958,0.0,0.0,0.0022059503461105876
2024-01-04 21:00:00,44113.68,44589.04,44113.67,44430.86,2538.90479,43590.52329448253,62.133796198042255,159.76120758452453,19.168538839222165,140.59266874530238,0.0,80.0,-0.024027980294971326
2024-01-04 22:00:00,44430.86,44729.58,44150.64,44318.0,2470.81905,43623.47767509106,66.80086747035223,204.32323134604667,56.19947734058707,148.1237540054596,0.0,0.0,-0.01849205544950254
2024-01-04 23:00:00,44318.01,44355.22,44050.0,44151.1,1308.47343,43650.71384469533,63.788195039834584,227.90495102990099,90.54057207844986,137.36437895145113,0.0,0.0,-0.015656993808926076
2024-01-05 00:00:00,44151.1,44248.47,43950.84,44211.1,1764.77429,43670.33683117787,59.51367319483971,230.4694898018206,118.526355623124,111.9431341786966,0.0,0.0,-0.014150875455675904
2024-01-05 01:00:00,44211.1,44284.0,42450.0,43376.0,5302.04832,43691.543229955205,60.53746535758774,234.63863567951194,141.7488116344016,92.88982404511034,0.0,0.0,0.006162959929179294
2024-01-05 02:00:00,43376.0,43972.86,43302.0,43506.0,3111.00846,43679.168985643235,43.89853600175279,168.61345212864398,147.12173973325008,21.491712395393904,0.0,-80.0,0.007757722234187243
2024-01-05 03:00:00,43506.01,43770.0,43409.79,43465.21,1543.67157,43672.37804502978,46.36969648859379,125.33316926538828,142.76402563967773,-17.430856374289448,0.0,0.0,0.007158453487192229
2024-01-05 04:00:00,43465.21,43629.99,43187.89,43589.88,1790.05634,43664.253807969784,45.68964842368995,86.74191438089474,131.55960338792113,-44.81768900702639,100.0,0.0,0.007349865066457884
2024-01-05 05:00:00,43589.87,43723.13,43507.48,43644.15,947.34888,43661.3371880494,48.19060864276786,65.46327406534692,118.34033752340629,-52.87706345805937,0.0,80.0,0.011460478709692641
2024-01-05 06:00:00,43644.16,43926.0,43578.08,43844.82,1112.36781,43660.663180674914,49.28542062735163,52.37518522478058,105.14730706368115,-52.772121838900574,100.0,0.0,-0.004953310002935924
2024-01-05 09:00:00,43911.44,44324.8,43911.44,44147.21,2628.68996,43681.565115402234,54.43301484806406,64.04040708949469,82.89462297722073,-18.854215887726042,0.0,0.0,-0.0036581025806384114
2024-01-05 10:00:00,44147.22,44157.03,43433.0,43628.18,1876.88721,43699.82569911195,58.75058636982323,88.77525821659947,84.07075002509649,4.704508191502981,0.0,0.0,-0.00326330480004881
2024-01-05 11:00:00,43628.19,43916.8,43605.36,43771.34,1560.50376,43697.01606385266,47.97394807215703,65.73862866414856,80.4043257529069,-14.665697088758336,0.0,-100.0,-0.006218097330711549
2024-01-05 12:00:00,43771.34,44110.07,43616.0,43882.52,1865.9911299999999,43699.9307280153,50.66216963765535,58.36100005565095,75.99566061345571,-17.634660557804764,0.0,0.0,-0.015074128391355442
2024-01-05 13:00:00,43882.52,44096.49,43721.06,43986.01,1994.26258,43707.09109162254,52.70597769031434,60.78478390876262,72.9534852725171,-12.16870136375448,0.0,0.0,-0.008595924362589729
2024-01-05 14:00:00,43986.01,44062.36,43100.0,43486.04,3583.28008,43718.0290880295,54.59159145723499,70.24666830753267,72.41212187952021,-2.165453571987541,0.0,0.0,0.0028481199411102076
2024-01-05 15:00:00,43488.21,43801.1,43355.54,43500.01,2600.74661,43708.93147673422,45.212956406619945,36.97564704380784,65.32482691237774,-28.349179868569905,0.0,-80.0,0.0022959823753191536
2024-01-05 16:00:00,43500.01,43592.64,43220.0,43225.99,2401.19219,43700.738477646606,45.494723048339,11.601648651507276,54.58019126020365,-42.97854260869637,100.0,0.0,0.01672604112024454
2024-01-05 17:00:00,43225.99,43627.57,43100.46,43609.53,2540.97502,43682.120890287915,41.03658547121806,-30.269622438201623,37.6102285205226,-67.87985095872422,0.0,-80.0,0.0076918193575066145
2024-01-05 18:00:00,43609.52,43690.12,43418.0,43610.07,1274.08655,43679.274188708,48.625096131154194,-32.134012922302645,23.661380231957548,-55.795393154260196,0.0,80.0,0.008161272993288138
2024-01-05 19:00:00,43610.08,43808.07,43520.15,43600.0,1243.82237,43676.56029895474,48.63511936783918,-33.18544121699233,12.29201594216757,-45.4774571591599,100.0,0.0,0.01242501178387715
2024-01-05 20:00:00,43600.0,44357.46,43599.99,43955.07,2500.69771,43673.55793428985,48.44530501341994,-34.434333000965125,2.9467461535410315,-37.38107915450615,100.0,-100.0,0.0025840732357116578
2024-01-05 22:00:00,43946.26,44048.64,43764.42,43967.44,1024.55085,43694.85889282196,54.91017395447434,14.410318620306498,3.6966655737004865,10.713653046606012,100.0,0.0,-0.0013229894933245946
2024-01-05 23:00:00,43967.44,44318.61,43967.44,44145.11,1709.64887,43705.54834800542,55.30786689813391,32.47174365144747,9.451681189249882,23.020062462197586,100.0,80.0,-0.004859664628566212
2024-01-06 00:00:00,44145.12,44214.42,43975.0,44068.8,879.60338,43722.78605984834,58.6060799919119,60.4254898308136,19.646442917562627,40.77904691325098,0.0,0.0,-0.004977330257216162
2024-01-06 01:00:00,44068.79,44094.4,43906.19,43970.64,857.49986,43736.35523397193,56.671596147093275,75.55055604164227,30.827265542378555,44.72329049926371,0.0,0.0,-0.006203327410740521
2024-01-06 02:00:00,43970.65,44009.24,43823.06,43909.31,718.07637,43745.54287185539,54.19355859749656,78.70927679324814,40.40366779255247,38.30560900069567,0.0,0.0,-0.010407354317670228
2024-01-06 03:00:00,43909.31,44018.57,43812.5,43931.1,668.28232,43751.96511217479,52.64467082564606,75.39466454116337,47.40186714227465,27.99279739888872,0.0,0.0,-0.00634590748794032
2024-01-06 04:00:00,43931.1,43971.1,43832.0,43850.0,422.35739,43758.99000973656,53.156926307521836,73.67678127196268,52.656849968212256,21.019931303750425,100.0,0.0,-0.003602146995327499
2024-01-06 05:00:00,43850.01,43871.1,43588.0,43698.72,1174.66016,43762.559028962576,50.94794162338747,65.02172422319563,55.129824819208935,9.891899403986699,0.0,-80.0,-0.0010720016522778393
2024-01-06 06:00:00,43698.72,43700.34,43425.0,43454.7,1659.55792,43760.05553763071,47.02253853390657,45.43178808272933,53.190217471913016,-7.758429389183689,0.0,0.0,0.0055027621614428795
2024-01-06 08:00:00,43653.2,43744.37,43551.28,43692.33,813.66676,43744.35999456029,46.95700235495301,-1.8622551153312088,35.28525990873809,-37.1475150240693,0.0,0.0,-0.0019328693241930553
2024-01-06 09:00:00,43692.33,43756.0,43636.7,43651.9,562.07964,43742.31960261675,47.99172630014843,-8.091550218436169,26.60989788330324,-34.70144810173941,0.0,0.0,0.001194423373750973
2024-01-06 10:00:00,43651.9,43771.1,43584.0,43694.48,677.68295,43738.77373584746,46.972159825386285,-16.105025866527285,18.066913133337135,-34.17193899986442,0.0,-80.0,0.003055895655623917
2024-01-06 11:00:00,43694.47,43705.23,43616.02,43671.96,396.12062,43737.03672659854,48.21982846303644,-18.803161763273238,10.692898154015058,-29.496059917288296,0.0,80.0,0.004459955761042529
2024-01-06 12:00:00,43671.97,43750.0,43527.27,43607.96,531.76575,43734.48469810448,47.582171668328265,-22.49927208963345,4.054464105285357,-26.553736194918805,0.0,0.0,0.00604435066885393
2024-01-06 13:00:00,43607.95,43740.27,43542.0,43704.07,473.0935,43729.52294523764,45.731321129421765,-30.24409616766934,-2.805247949305583,-27.43884821836376,0.0,0.0,0.005923515562943876
2024-01-06 14:00:00,43704.08,43920.08,43703.41,43828.21,998.40603,43728.52479052244,48.94316389036868,-28.30042162861355,-7.904282685167177,-20.396138943446374,0.0,100.0,0.003818546475267548
2024-01-06 16:00:00,43867.17,43978.78,43828.5,43872.34,762.52286,43737.71777856377,54.009046624848736,-4.051171290666389,-8.517324262400107,4.4661529717337185,0.0,0.0,-0.0010467649422514355
2024-01-06 17:00:00,43872.35,44000.0,43842.97,43963.72,618.69382,43742.99708136519,54.173188427290796,6.201656548022584,-5.573528100315569,11.775184648338152,100.0,0.0,-0.0016912317363104942
2024-01-06 18:00:00,43963.73,44148.58,43884.04,43995.89,883.2499700000001,43751.652882095965,57.08837930971092,21.45339737265749,-0.16814300572095586,21.621540378378448,0.0,0.0,-0.0026692628608900072
2024-01-06 19:00:00,43995.89,44017.46,43830.88,43906.36,706.77767,43761.23080828828,58.09892762766482,35.72455160992831,7.010395917408898,28.714155692519412,0.0,0.0,0.0014101902907183445
2024-01-06 20:00:00,43906.35,43961.33,43611.19,43826.44,727.31918,43766.92214913972,54.26862415319087,39.35654365782102,13.479625465491322,25.876918192329697,0.0,-80.0,0.006655733699085448
2024-01-06 21:00:00,43826.45,43935.21,43723.76,43889.43,583.21345,43769.25618250679,51.034193122733775,35.378229237707274,17.859346219934512,17.51888301777276,0.0,0.0,0.0017822117089518336
2024-01-06 22:00:00,43889.43,43928.0,43740.0,43878.61,480.5904,43773.96888123202,53.39201104474757,36.88298883177049,21.664074742301707,15.218914089468782,0.0,0.0,0.001176874140277034
2024-01-07 00:00:00,43968.32,44259.29,43915.56,44119.11,1359.49776,43785.533142575194,56.36080027263753,43.43382280253718,28.436328982700115,14.997493819837064,0.0,0.0,-0.0027033880060982505
2024-01-07 01:00:00,44119.11,44160.0,43963.89,43967.72,668.136,43798.6145879644,61.45872141642311,60.181983330672665,34.78545985229462,25.396523478378043,0.0,0.0,-0.0018724425153142153
2024-01-07 02:00:00,43967.71,44089.1,43833.4,43930.28,741.9567499999999,43805.246172750114,54.56660505531027,60.541231797666114,39.93661424136892,20.604617556297192,0.0,-80.0,0.0020856772160740005
2024-01-07 03:00:00,43930.28,44034.92,43904.18,43940.41,627.84726,43810.14946009325,52.98412522604106,57.14609903764358,43.378511200623855,13.767587837019725,0.0,0.0,0.003171767025946814
2024-01-07 05:00:00,44000.01,44067.84,43843.52,43885.47,519.68969,43822.502511989194,55.72821561822436,56.81269690571207,47.867658279253455,8.945038626458619,0.0,0.0,0.0012167467091834503
2024-01-07 06:00:00,43885.48,44088.01,43858.0,44022.0,705.67701,43824.971825244524,50.463130310928115,48.72890794846171,48.0399082130951,0.6889997353666075,0.0,-100.0,-0.0014093794244916225
2024-01-07 08:00:00,44080.0,44167.81,44000.0,44017.99,866.45352,43842.39652149638,57.904690722551635,59.89314743618161,51.16119825125109,8.731949184930514,0.0,0.0,0.0016035120887874143
2024-01-07 09:00:00,44018.0,44065.0,43880.65,43938.9,745.22164,43849.28254026123,54.92284632468636,59.87497628649726,52.903953858300326,6.971022428196932,0.0,-80.0,0.010649099636458015
2024-01-07 10:00:00,43938.9,43996.0,43906.91,43960.0,673.28346,43852.79695044706,51.294673018002,52.869229929492576,52.89700907253878,-0.027779143046203103,0.0,0.0,0.010004383933305838
2024-01-07 12:00:00,44061.1,44139.43,43969.62,44088.63,637.81941,43865.00487428812,56.392925077733935,52.520112980339036,52.11188277849546,0.4082302018435726,0.0,0.0,-0.003786592576350392
2024-01-07 13:00:00,44088.63,44449.98,44082.66,44409.31,2234.29499,43873.774487061135,57.48608884107361,57.297864857595414,53.149079194315455,4.148785663279959,0.0,0.0,-0.007786946596730787
2024-01-07 14:00:00,44409.31,44480.59,44277.12,44402.0,1427.92526,43894.77587972541,67.65698321457018,85.96946117330663,59.713155590113686,26.25630558319294,0.0,0.0,-0.006686191860083801
2024-01-07 15:00:00,44402.0,44431.1,43945.15,44047.57,1672.94945,43914.66702169696,67.26195532633392,106.87011969788728,69.14454841166841,37.725571286218866,100.0,0.0,0.004466986103438753
2024-01-07 16:00:00,44047.57,44185.0,43857.14,43922.0,1260.33931,43919.87890319904,51.54691255771232,93.75376817501092,74.0663923643369,19.687375810674013,0.0,0.0,0.004498087534753157
2024-01-07 17:00:00,43922.0,44110.15,43700.0,44064.84,1223.59528,43919.96208346574,47.32796601654007,72.39202532175841,73.7315189558212,-1.3394936340627908,0.0,0.0,0.003775697642523445
2024-01-07 18:00:00,44064.83,44176.04,44035.25,44106.11,546.77236,43925.64357038865,52.12787197247566,66.22528063249047,72.23027129115505,-6.004990658664582,0.0,80.0,-0.005530601249811497
2024-01-07 19:00:00,44106.11,44262.53,44041.27,44244.77,560.18451,43932.72068527537,53.44783519660764,63.93127518497931,70.5704720699199,-6.6391968849405885,0.0,0.0,-0.007162022857070222
2024-01-07 20:00:00,44244.77,44269.92,44120.0,44120.01,527.84094,43944.95791330379,57.670827473276674,72.46661251031765,70.94970015799944,1.5169123523182009,0.0,0.0,-0.011122594936621794
2024-01-07 21:00:00,44120.01,44249.0,44110.45,44231.53,551.38125,43951.822701017365,53.01114381210714,68.37564759415545,70.43488964523064,-2.059242051075188,0.0,0.0,-0.011790969899620416
2024-01-07 22:00:00,44231.53,44231.54,43778.13,43862.85,1399.67049,43962.79161470296,56.40214145065765,73.28744832827942,71.0054013818404,2.2820469464390243,0.0,0.0,-0.011274630247250008
2024-01-07 23:00:00,43862.85,44024.99,43572.09,43929.02,2212.7869,43958.872335695,44.87295241232371,46.89017029001843,66.182355163476,-19.292184873457572,0.0,-80.0,-0.009395908123028256
2024-01-08 01:00:00,43632.0,43809.18,43610.25,43713.06,1111.57206,43944.92904190838,39.678135009948505,-5.580562830757117,46.19302670661642,-51.77358953737354,0.0,0.0,-0.0016328814408989288
2024-01-08 02:00:00,43713.07,43800.07,43175.0,43371.09,2425.01013,43935.83613830413,42.30982673491329,-27.673568450081802,31.419707675276776,-59.09327612535858,0.0,0.0,0.012414353291721514
2024-01-08 03:00:00,43371.09,43568.85,43225.0,43518.2,2122.92505,43913.68923091965,35.31085041637952,-71.94719315524708,10.746327509172001,-82.69352066441908,0.0,-100.0,0.010431816086073442
2024-01-08 04:00:00,43518.2,43610.68,43430.79,43599.26,1115.01613,43898.179849314954,39.9154804366875,-94.07932427006017,-10.218802846674436,-83.86052142338573,0.0,0.0,0.006157028790733388
2024-01-08 05:00:00,43599.26,43650.0,43475.0,43641.74,1134.27526,43886.457502282996,42.350529460259345,-103.88085919739387,-28.951214116818324,-74.92964508057555,0.0,0.0,0.00180215290606858
2024-01-08 06:00:00,43641.74,44341.8,43584.87,43912.87,3381.02051,43876.86073748759,43.639614775346395,-106.98757904989179,-44.55848710343302,-62.42909194645877,0.0,0.0,0.003999472614354838
2024-01-08 07:00:00,43912.88,44074.99,43784.86,43974.55,1527.12031,43878.27286542925,51.147998342985254,-86.57378316167888,-52.961546315082195,-33.61223684659668,0.0,0.0,0.014929426804735675
2024-01-08 08:00:00,43974.55,44069.41,43851.1,43868.53,829.24271,43882.04843933399,52.692037176461945,-64.67313073459809,-55.303863198985376,-9.369267535612714,0.0,0.0,0.02793090776048443
2024-01-08 09:00:00,43868.53,43920.14,43641.73,43720.46,1124.68124,43881.51830445814,49.77960753640615,-55.2349200782337,-55.29007457483504,0.05515449660133953,0.0,-80.0,0.026879483201407775
2024-01-08 10:00:00,43720.45,44128.19,43689.26,44088.85,1256.15965,43875.20229251861,45.95889802567976,-59.02270466280606,-56.036600592429245,-2.9861040703768182,0.0,0.0,0.015642007107118508
2024-01-08 11:00:00,44088.86,44688.0,43950.0,44635.99,3426.1840700000002,43883.580633988466,55.17660219123022,-31.93048227565305,-51.215376929074004,19.284894653420956,0.0,100.0,0.00730033466894509
2024-01-08 12:00:00,44636.0,45200.0,44350.0,45111.09,7517.5607,43913.08688363597,64.78414143560055,33.30599375161546,-34.31110279293611,67.61709654455157,0.0,0.0,-0.003793171982783173
2024-01-08 13:00:00,45111.1,45179.14,44807.56,44911.58,3323.31376,43960.06739800319,70.66414275518554,121.93735253364866,-3.0614117276191557,124.99876426126782,0.0,0.0,0.016264126516291763
2024-01-08 14:00:00,44911.58,45090.0,44724.37,44783.91,2288.27888,43997.381617689345,65.70292628506594,174.07294870151964,32.36546035820861,141.707488343311,0.0,0.0,0.04766038981595715
2024-01-08 15:00:00,44783.9,45333.0,44667.22,44963.04,4083.38544,44028.225867976034,62.6706940557067,202.7516870244799,66.44270569146286,136.30898133301704,0.0,0.0,0.04386732450233457
2024-01-08 16:00:00,44963.04,45171.42,44793.97,44940.3,2531.38293,44064.88524570246,65.10410909735765,237.19979611483723,100.59412377613774,136.6056723386995,0.0,100.0,0.03999276448151851
2024-01-08 17:00:00,44940.31,45668.88,44903.86,45648.0,4294.5893399999995,44099.21523606707,64.52902915314777,259.671906699994,132.409680360909,127.262226339085,100.0,0.0,0.03070601587884916
2024-01-08 20:00:00,46979.36,47143.15,46709.92,46774.01,3446.6373,44376.39337802244,81.29317219504482,606.6685483811088,309.57375038261785,297.094797998491,100.0,0.0,-0.0022501453959193887
2024-01-08 21:00:00,46774.01,47207.16,46653.84,47071.41,2789.04666,44470.41755927646,76.93985711556027,676.2150661115738,382.90201352840904,293.3130525831648,0.0,-100.0,-0.010996604063637474
2024-01-08 22:00:00,47071.41,47120.0,46799.18,46999.99,1797.3167,44572.41726283424,78.71748580955942,746.7211405031121,455.66583892334967,291.05530157976244,0.0,80.0,-0.00469568936106502
2024-01-09 00:00:00,46951.04,47150.0,46230.0,46668.88,4454.55224,44757.16222532296,76.0811810300208,807.0201155588002,579.070796472734,227.94931908606623,100.0,0.0,0.0028812797006800687
2024-01-09 01:00:00,46668.87,46786.83,46288.0,46556.62,2579.21111,44832.1315498201,69.90915597286752,790.4093674617689,621.3385106705409,169.07085679122792,0.0,0.0,0.0033890418214425136
