entry_time,exit_time,direction,entry_price,exit_price,exit_reason,quantity,gross_pnl,commission,slippage,net_pnl,balance_after_trade,cumulative_pnl
2025-11-08 08:00:00,2025-11-09 18:50:00,long,102352.96,104400.01920000001,take_profit,0.009770113145726317,20.00000000000003,1.01,0.404,18.586000000000027,10018.586,18.586000000000027
2025-11-09 20:00:00,2025-11-10 00:36:00,short,104805.57,105853.6257,stop_loss,0.009559211404508368,-10.018585999999972,1.0068678930000001,0.40274715720000004,-11.428201050199974,10007.1577989498,7.157798949800053
2025-11-10 01:00:00,2025-11-10 14:48:00,long,106314.96,105251.8104,stop_loss,0.009412746615292712,-10.00715779894984,0.9957122009955053,0.3982848803982021,-11.40115488034355,9995.756644069457,-4.243355930543496
2025-11-10 23:00:00,2025-11-11 01:19:00,short,106062.81,107123.4381,stop_loss,0.009424374711616125,-9.995756644069475,1.0045735427289806,0.4018294170915922,-11.402159603890048,9984.354484465568,-15.645515534433544
2025-11-11 09:00:00,2025-11-11 13:26:00,long,105157.8,104106.22200000001,stop_loss,0.009494639945363604,-9.984354484465511,0.9934432712043242,0.39737730848172964,-11.375175064151565,9972.979309401417,-27.02069059858511
2025-11-11 23:00:00,2025-11-12 08:37:00,short,103000.02,104030.0202,stop_loss,0.009682502303787335,-9.972979309401367,1.0022844205948422,0.4009137682379369,-11.376177498234146,9961.603131903183,-38.396868096819254
2025-11-12 15:00:00,2025-11-12 15:38:00,long,103990.39,102950.4861,stop_loss,0.009579349718664565,-9.96160313190323,0.9911795116243668,0.39647180464974674,-11.349254448177343,9950.253877455005,-49.746122544996595
2025-11-13 06:00:00,2025-11-13 16:13:00,short,103136.0,101073.28,take_profit,0.009647701944476231,19.900507754910024,0.9850751338680456,0.39403005354721826,18.52140256749476,9968.775280022499,-31.224719977501834
2025-11-13 18:00:00,2025-11-13 18:34:00,long,99659.99,98663.3901,stop_loss,0.010002785751857389,-9.96877528002251,0.9918931403622386,0.3967572561448955,-11.357425676529642,9957.41785434597,-42.58214565403148
2025-11-15 08:00:00,2025-11-16 15:58:00,short,96333.87,94407.1926,take_profit,0.010336362334811184,19.914835708691946,0.985784367580251,0.3943137470321004,18.534737594079594,9975.95259194005,-24.047408059951884
2025-11-16 20:00:00,2025-11-16 22:08:00,long,94020.49,93080.28510000001,stop_loss,0.010610402681309201,-9.975952591940018,0.992607282898035,0.39704291315921403,-11.365602787997268,9964.586989152052,-35.41301084794915
2025-11-17 01:00:00,2025-11-17 16:06:00,short,95290.01,93384.2098,take_profit,0.010457116112331244,19.929173978304085,0.9864941119260533,0.39459764477042136,18.54808222160761,9983.13507137366,-16.86492862634154
