datetime,actual,predicted,signal
2025-08-09 03:00:00,0.0031912180131063845,0.0015945257406584411,Hold
2025-08-09 04:00:00,0.005753941913213233,0.002315524499264348,Buy
2025-08-09 05:00:00,0.006588196043808766,-0.004660362834949678,Sell
2025-08-09 06:00:00,0.0066082504485398255,0.0006014072627950659,Hold
2025-08-09 07:00:00,0.0030272913139011604,0.0017476518921321683,Hold
2025-08-09 09:00:00,-0.004627711041286078,-0.0022808653418464717,Sell
2025-08-09 10:00:00,-0.003850650817764358,-0.003658587204483037,Sell
2025-08-09 11:00:00,-0.0018592116797805345,-0.0006362977875594128,Hold
2025-08-09 12:00:00,-0.004005136144349301,-0.00043490014463777365,Hold
2025-08-09 13:00:00,-0.0025518064079826978,0.00033126057091339056,Hold
2025-08-09 14:00:00,-0.0028933988052669084,-0.0011417166381039077,Hold
2025-08-09 15:00:00,-0.003056874353350852,-0.00017452229689413754,Hold
2025-08-09 16:00:00,0.0011100707837495795,1.2775501183243653e-06,Hold
2025-08-09 17:00:00,-0.001253289749030627,0.00037265515799775285,Hold
2025-08-09 22:00:00,0.006639563102622937,0.0012060319171538147,Hold
2025-08-09 23:00:00,0.017345774414663385,0.0004630456119163383,Hold
2025-08-10 00:00:00,0.01475981130224573,0.0016581750478210893,Hold
2025-08-10 01:00:00,0.01251888408062311,-0.0012039896580507798,Hold
2025-08-10 02:00:00,0.0064254678407733865,0.0005211915312618616,Hold
2025-08-10 03:00:00,-0.005854233435701526,-0.000177000069411989,Hold
2025-08-10 04:00:00,-0.0014915902345811547,-0.002656284684484688,Sell
2025-08-10 05:00:00,0.002099366222441811,-0.0012320823603719307,Hold
2025-08-10 07:00:00,0.004423505791493121,0.0011739504745433146,Hold
2025-08-10 08:00:00,0.00173251906490644,0.001608955412869277,Hold
2025-08-10 09:00:00,0.0013425413011329886,0.0016353414344491496,Hold
2025-08-10 10:00:00,0.006410521997507055,0.001878007241887413,Hold
2025-08-10 11:00:00,0.0040854286533752535,-0.0022936722206528233,Sell
2025-08-10 12:00:00,0.0013300970223218132,-0.00311078677179631,Sell
2025-08-10 14:00:00,-0.00189598629705009,-0.001582742982445522,Hold
2025-08-10 15:00:00,-0.0012794445763090509,-0.001303238929927519,Hold
2025-08-10 16:00:00,-0.0029416687985037034,0.002233386616945391,Buy
2025-08-10 17:00:00,0.001657244550341458,-8.203087238421464e-05,Hold
2025-08-10 18:00:00,0.004468214726422938,0.0014400211555661135,Hold
2025-08-10 19:00:00,0.005302901279542995,-0.0005694268505403041,Hold
2025-08-10 20:00:00,0.006765169263409819,-0.0034387871270920257,Sell
