entry_time,exit_time,direction,entry_price,exit_price,exit_reason,quantity,gross_pnl,commission,slippage,net_pnl,balance_after_trade,cumulative_pnl
2025-11-09 12:00:00,2025-11-09 18:49:00,long,102239.41,104284.1982,take_profit,0.009780964111588672,19.999999999999954,1.01,0.404,18.585999999999952,10018.586,18.585999999999952
2025-11-09 20:00:00,2025-11-11 01:18:00,long,104805.57,106901.68140000002,take_profit,0.009559211404508368,20.037172000000087,1.0118771860000002,0.40475087440000007,18.620543939600086,10037.2065439396,37.20654393960004
2025-11-11 02:00:00,2025-11-11 14:49:00,short,106110.36,103988.1528,take_profit,0.009459214485691689,20.07441308787924,0.9936834478500204,0.39747337914000813,18.68325626088921,10055.889800200488,55.88980020048925
2025-11-11 17:00:00,2025-11-12 09:09:00,short,103399.42,104433.4142,stop_loss,0.009725286466984524,-10.055889800200498,1.010616924920149,0.40424676996805964,-11.470753495088706,10044.4190467054,44.41904670540054
2025-11-12 10:00:00,2025-11-12 15:19:00,long,104521.56,103476.3444,stop_loss,0.009609901580789074,-10.044419046705361,0.9994196951471873,0.3997678780588749,-11.443606619911423,10032.975440085487,32.97544008548912
2025-11-13 01:00:00,2025-11-13 07:16:00,long,101854.58,103891.6716,take_profit,0.009850293860212755,20.065950880170973,1.0133305194486342,0.4053322077794538,18.647288152942885,10051.62272823843,51.622728238432
2025-11-13 08:00:00,2025-11-13 13:28:00,long,103475.66,102440.9034,stop_loss,0.009713997212714981,-10.051622728238508,1.000136461459724,0.40005458458388954,-11.45181377428212,10040.170914464148,40.17091446414988
2025-11-13 15:00:00,2025-11-13 15:34:00,long,102873.14,101844.4086,stop_loss,0.009759759364265685,-10.04017091446419,0.9989970059891827,0.39959880239567314,-11.438766722849046,10028.732147741299,28.732147741300835
2025-11-13 19:00:00,2025-11-14 04:38:00,long,98591.78,97605.8622,stop_loss,0.010171975947428172,-10.028732147741255,0.9978588487002593,0.3991435394801037,-11.425734535921618,10017.306413205377,17.306413205379215
2025-11-14 05:00:00,2025-11-14 06:26:00,long,97823.97,96845.7303,stop_loss,0.0102401348189052,-10.017306413205434,0.9967219881139351,0.398688795245574,-11.412717196564943,10005.893696008812,5.893696008814272
2025-11-14 07:00:00,2025-11-14 11:18:00,long,97569.13,96593.4387,stop_loss,0.010255183884502006,-10.005893696008872,0.9955864227528768,0.39823456910115074,-11.3997146878629,9994.49398132095,-5.506018679048628
2025-11-14 12:00:00,2025-11-14 12:34:00,long,96167.45,95205.7755,stop_loss,0.01039280336675346,-9.994493981320884,0.9944521511414346,0.39778086045657385,-11.386726992918893,9983.10725432803,-16.89274567196752
2025-11-14 13:00:00,2025-11-14 15:48:00,long,95350.76,97257.77519999999,take_profit,0.01046987696199593,19.966214508656,1.008293832687131,0.4033175330748524,18.55460314289402,10001.661857470925,1.661857470926499
2025-11-14 16:00:00,2025-11-14 17:51:00,long,96796.14,95828.1786,stop_loss,0.01033270733468393,-10.001661857470927,0.995165354818357,0.3980661419273428,-11.394893354216626,9990.266964116709,-9.733035883290126
2025-11-14 18:00:00,2025-11-14 19:04:00,long,95842.57,94884.1443,stop_loss,0.010423621741483672,-9.990266964116781,0.9940315629296125,0.39761262517184504,-11.381911152218239,9978.88505296449,-21.114947035508365
2025-11-14 20:00:00,2025-11-14 20:37:00,long,95778.3,94820.517,stop_loss,0.010418732690979574,-9.978885052964445,0.9928990627699668,0.3971596251079867,-11.368943740842399,9967.516109223647,-32.48389077635076
2025-11-14 21:00:00,2025-11-15 02:57:00,long,94377.46,96265.00920000001,take_profit,0.010561331179312992,19.935032218447386,1.0067191270315885,0.4026876508126354,18.525625440603164,9986.04173466425,-13.958265335747598
2025-11-15 04:00:00,2025-11-15 20:43:00,long,96417.12,95452.9488,stop_loss,0.010357125098389425,-9.98604173466422,0.9936111525990929,0.39744446103963715,-11.37709734830295,9974.664637315947,-25.335362684050548
2025-11-16 06:00:00,2025-11-16 15:53:00,long,95881.83,94923.0117,stop_loss,0.010403081206643582,-9.974664637315938,0.9924791314129369,0.39699165256517477,-11.36413542129405,9963.300501894653,-36.699498105344595
2025-11-16 18:00:00,2025-11-16 21:43:00,long,94357.66,93414.0834,stop_loss,0.010559079678210178,-9.963300501894658,0.9913483999385181,0.39653935997540724,-11.351188261808582,9951.949313632846,-48.050686367153176
2025-11-17 01:00:00,2025-11-17 13:31:00,long,95290.01,94337.1099,stop_loss,0.010443853782398434,-9.951949313632834,0.9902189567064681,0.39608758268258726,-11.33825585302189,9940.611057779824,-59.38894222017507
2025-11-17 17:00:00,2025-11-17 17:37:00,long,94306.01,93362.94989999999,stop_loss,0.010540803346234058,-9.94061105777985,0.9890908002490926,0.39563632009963706,-11.32533817812858,9929.285719601696,-70.71428039830364
2025-11-17 18:00:00,2025-11-17 19:43:00,long,92767.48,91839.80519999999,stop_loss,0.010703412143567657,-9.929285719601783,0.9879639291003688,0.39518557164014756,-11.3124352203423,9917.973284381353,-82.02671561864594
2025-11-17 21:00:00,2025-11-18 02:16:00,long,91914.01,90994.86989999999,stop_loss,0.010790491334652198,-9.9179732843814,0.9868383417959448,0.3947353367183779,-11.299546962895723,9906.673737418458,-93.32626258154166
2025-11-18 05:00:00,2025-11-18 14:29:00,long,90081.9,91883.538,take_profit,0.010997407622861484,19.813347474836988,1.0005740474792644,0.4002296189917057,18.412543808366017,9925.086281226824,-74.91371877317565
2025-11-18 15:00:00,2025-11-18 16:11:00,long,91359.3,93186.486,take_profit,0.010863794141621952,19.850172562453665,1.0024337144039093,0.40097348576156366,18.44676536228819,9943.533046589113,-56.466953410887456
2025-11-18 17:00:00,2025-11-18 21:48:00,long,93499.15,92564.15849999999,stop_loss,0.010634891383065103,-9.943533046589154,0.9893815381356168,0.39575261525424676,-11.328667199979018,9932.204379389133,-67.79562061086648
2025-11-19 04:00:00,2025-11-19 05:08:00,long,91874.51,90955.7649,stop_loss,0.010810620246452617,-9.932204379389136,0.9882543357492188,0.3953017342996875,-11.315760449438041,9920.888618939696,-79.11138106030452
2025-11-19 08:00:00,2025-11-19 15:30:00,long,91863.64,90945.0036,stop_loss,0.010799581443691647,-9.92088861893973,0.9871284175844999,0.39485136703379997,-11.30286840355803,9909.585750536138,-90.41424946386255
2025-11-19 16:00:00,2025-11-19 17:36:00,long,89951.7,89052.18299999999,stop_loss,0.011016563056102486,-9.909585750536218,0.9860037821783458,0.3944015128713384,-11.289991045585902,9898.295759490553,-101.70424050944845
2025-11-19 19:00:00,2025-11-19 23:06:00,long,89237.82,91022.5764,take_profit,0.011092041199001222,19.79659151898109,0.9997278717085458,0.39989114868341835,18.396972498589122,9916.692731989142,-83.30726801085933
2025-11-20 00:00:00,2025-11-20 14:09:00,long,91554.96,90639.41040000001,stop_loss,0.010831409605759361,-9.916692731989125,0.9867109268329196,0.39468437073316787,-11.298088029555213,9905.394643959587,-94.60535604041455
2025-11-20 18:00:00,2025-11-20 18:53:00,long,87233.8,86361.462,stop_loss,0.011354996164284472,-9.905394643959626,0.9855867670739791,0.3942347068295916,-11.285216117863197,9894.109427841724,-105.89057215827775
2025-11-20 19:00:00,2025-11-20 22:32:00,long,86486.27,88215.9954,take_profit,0.011440092661923938,19.7882188556834,0.9993050522120142,0.3997220208848057,18.38919178258658,9912.49861962431,-87.50138037569117
2025-11-20 23:00:00,2025-11-20 23:32:00,long,88065.98,87185.3202,stop_loss,0.011255763712189781,-9.912498619624243,0.9862936126526188,0.3945174450610476,-11.29330967733791,9901.205309946972,-98.79469005302909
2025-11-21 00:00:00,2025-11-21 02:52:00,long,86637.22,85770.8478,stop_loss,0.011428350667238598,-9.901205309946949,0.9851699283397237,0.39406797133588956,-11.280443209622563,9889.92486673735,-110.07513326265165
2025-11-21 03:00:00,2025-11-21 07:33:00,long,85444.93,84590.48069999999,stop_loss,0.011574618724291016,-9.889924866737438,0.9840475242403663,0.3936190096961466,-11.267591400673952,9878.657275336676,-121.3427246633256
2025-11-21 08:00:00,2025-11-21 09:26:00,long,84049.38,83208.88620000001,stop_loss,0.011753396961805877,-9.878657275336636,0.9829263988959994,0.39317055955839975,-11.254754233791035,9867.402521102886,-132.59747889711664
2025-11-21 10:00:00,2025-11-21 12:22:00,long,82207.83,81385.75170000001,stop_loss,0.012002995969000623,-9.867402521102811,0.9818065508497371,0.3927226203398949,-11.241931692292441,9856.160589410592,-143.83941058940908
2025-11-21 13:00:00,2025-11-21 14:36:00,long,83285.34,84951.0468,take_profit,0.011834208264516411,19.712321178821185,0.9954722195304699,0.398188887812188,18.318660071478526,9874.47924948207,-125.52075051793057
2025-11-21 15:00:00,2025-11-21 15:17:00,long,84850.01,84001.50989999999,stop_loss,0.011637569930141518,-9.874479249482127,0.982510685323466,0.39300427412938643,-11.24999420893498,9863.229255273136,-136.77074472686556
2025-11-21 16:00:00,2025-11-21 16:56:00,long,82932.46,84591.1092,take_profit,0.011893086561369498,19.726458510546266,0.9961861547825867,0.3984744619130347,18.33179789385064,9881.561053166986,-118.43894683301491
2025-11-21 17:00:00,2025-11-21 18:05:00,long,84919.58,84070.3842,stop_loss,0.011636375324945068,-9.881561053167003,0.9832153247901152,0.3932861299160461,-11.258062507873163,9870.302990659113,-129.6970093408881
2025-11-21 19:00:00,2025-11-21 20:23:00,long,84577.12,83731.34879999999,stop_loss,0.011670181002449733,-9.870302990659146,0.9820951475705817,0.3928380590282327,-11.24523619725796,9859.057754461855,-140.94224553814604
2025-11-21 22:00:00,2025-11-21 22:53:00,long,85182.14,84330.3186,stop_loss,0.011574090242933384,-9.859057754461864,0.9809762465689547,0.39239049862758185,-11.232424499658402,9847.825329962197,-152.17467003780445
2025-11-21 23:00:00,2025-11-23 01:53:00,long,84284.43,85970.1186,take_profit,0.011684038594034744,19.695650659924496,0.994630358326182,0.3978521433304728,18.30316815826784,9866.128498120464,-133.8715018795366
2025-11-23 02:00:00,2025-11-23 19:33:00,long,85879.83,87597.4266,take_profit,0.011488295328624271,19.73225699624098,0.9964789783101671,0.39859159132406685,18.337186426606745,9884.46568454707,-115.53431545292985
2025-11-24 01:00:00,2025-11-24 02:05:00,short,86740.64,87608.0464,stop_loss,0.011395426278324752,-9.884465684547152,0.9933888012969807,0.3973555205187923,-11.275210006362924,9873.190474540708,-126.80952545929277
2025-11-24 16:00:00,2025-11-24 17:57:00,long,86616.44,88348.7688,take_profit,0.011398748868622063,19.746380949081452,0.9971922379286116,0.39887689517144465,18.350311815981396,9891.540786356689,-108.45921364331137
2025-11-25 02:00:00,2025-11-26 17:28:00,short,87732.84,88610.1684,stop_loss,0.011274615966332209,-9.891540786356673,0.9940998490288473,0.397639939611539,-11.28328057499706,9880.257505781692,-119.74249421830844
2025-11-26 18:00:00,2025-11-27 02:31:00,long,89830.8,91627.416,take_profit,0.010998741529388241,19.760515011563324,0.9979060080839508,0.3991624032335804,18.36344660024579,9898.620952381938,-101.37904761806264
2025-11-27 13:00:00,2025-11-28 11:01:00,short,90986.56,91896.4256,stop_loss,0.010879212218136326,-9.89862095238199,0.9948114057143849,0.397924562285754,-11.291356920382128,9887.329595461555,-112.67040453844477
2025-11-28 14:00:00,2025-11-28 16:22:00,long,92377.0,91453.23,stop_loss,0.01070323738101644,-9.8873295954616,0.9837892947484248,0.39351571789936995,-11.264634608109393,9876.064960853446,-123.93503914655416
2025-11-29 17:00:00,2025-12-01 00:04:00,long,91004.03,90093.98969999999,stop_loss,0.01085233803475895,-9.876064960853531,0.9826684636049179,0.3930673854419672,-11.251800809900416,9864.813160043546,-135.18683995645458
2025-12-01 06:00:00,2025-12-01 12:48:00,long,86001.08,85141.0692,stop_loss,0.011470568927789682,-9.864813160043589,0.9815489094243329,0.39261956376973317,-11.238981633237655,9853.574178410308,-146.42582158969222
2025-12-01 13:00:00,2025-12-01 15:34:00,long,85430.64,84576.3336,stop_loss,0.011534004870395806,-9.853574178410323,0.9804306307518256,0.3921722523007302,-11.226177061462879,9842.348001348846,-157.6519986511551
