entry_time,exit_time,direction,entry_price,exit_price,quantity,gross_pnl,commission,slippage,net_pnl,balance_after_trade,cumulative_pnl
2026-04-05 08:00:00,2026-04-05 12:33:00,long,0.8518,0.843282,1173.984503404555,-10.000000000000028,0.9949999999999999,0.39799999999999996,-11.393000000000027,9988.607,-11.393000000000027
2026-04-05 13:00:00,2026-04-05 23:08:00,long,0.8443,0.8611860000000001,1183.0637214260335,19.97721400000008,1.0088493070000002,0.40353972280000006,18.564824970200082,10007.1718249702,7.1718249702000545
2026-04-06 04:00:00,2026-04-06 04:35:00,short,0.8869,0.895769,1128.3314719776977,-10.007171824970218,1.005720768409505,0.40228830736380206,-11.415180900743525,9995.756644069457,-4.243355930543471
2026-04-06 06:00:00,2026-04-06 09:13:00,short,0.8861,0.894961,1128.0619167215277,-9.995756644069466,1.0045735427289806,0.4018294170915922,-11.40215960389004,9984.354484465568,-15.64551553443351
2026-04-06 11:00:00,2026-04-06 17:03:00,short,0.9099,0.891702,1097.3023941604097,19.96870896893119,0.9884510939620912,0.39538043758483654,18.58487743738426,10002.939361902952,2.9393619029507505
2026-04-07 23:00:00,2026-04-07 23:20:00,short,0.9529,0.962429,1049.736526592817,-10.002939361902962,1.0052954058712467,0.40211816234849873,-11.410352930122707,9991.52900897283,-8.470991027171957
2026-04-08 00:00:00,2026-04-08 01:47:00,short,0.9598,0.969398,1041.0011470069628,-9.991529008972824,1.0041486654017693,0.4016594661607077,-11.397337140535301,9980.131671832294,-19.868328167707258
2026-04-08 02:00:00,2026-04-08 06:31:00,short,0.9729,0.953442,1025.8126911123748,19.96026334366456,0.9880330355113971,0.39521321420455885,18.577017093948605,9998.708688926243,-1.2913110737586528
2026-04-08 07:00:00,2026-04-08 14:30:00,short,0.9517,0.932666,1050.615602493038,19.997417377852482,0.9898721602036982,0.3959488640814793,18.611596353567304,10017.32028527981,17.32028527980865
2026-04-10 20:00:00,2026-04-11 00:04:00,short,0.9589,0.939722,1044.6678783272303,20.034640570559652,0.9917147082427011,0.39668588329708054,18.64623997901987,10035.96652525883,35.966525258828526
2026-04-11 21:00:00,2026-04-12 01:34:00,short,0.9528,0.933744,1053.3130274201123,20.07193305051762,0.9935606860006242,0.3974242744002497,18.680948090116747,10054.647473348947,54.64747334894527
2026-04-12 15:00:00,2026-04-13 13:57:00,long,0.9007,0.9187139999999999,1116.31480774386,20.109294946697865,1.0155193948082437,0.40620775792329744,18.687567793966323,10073.335041142913,73.33504114291159
2026-04-14 00:00:00,2026-04-14 05:48:00,short,0.9598,0.940604,1049.5243843657963,20.146670082285816,0.9972601690731484,0.39890406762925934,18.750505845583408,10092.085546988495,92.085546988495
2026-04-17 15:00:00,2026-04-17 17:24:00,short,1.0358,1.015084,974.3276256988314,20.18417109397695,0.9991164691518613,0.39964658766074446,18.785408037164345,10110.870955025659,110.87095502565934
2026-04-19 07:00:00,2026-04-19 07:22:00,long,0.9473,0.9378270000000001,1067.3356861633758,-10.110870955025609,1.0060316600250532,0.4024126640100213,-11.519315279060685,10099.3516397466,99.35163974659866
