entry_time,exit_time,direction,entry_price,exit_price,exit_reason,quantity,gross_pnl,commission,slippage,net_pnl,balance_after_trade,cumulative_pnl
2025-11-08 09:00:00,2025-11-09 03:29:00,long,102431.74,101407.4226,stop_loss,0.009762598975669065,-10.0,0.9950000000000001,0.3980000000000001,-11.393,9988.607,-11.393
2025-11-09 04:00:00,2025-11-09 14:28:00,long,101662.05,103695.29100000001,take_profit,0.009825305509774788,19.97721400000009,1.008849307,0.4035397228,18.56482497020009,10007.1718249702,7.171824970200088
2025-11-09 15:00:00,2025-11-09 15:53:00,short,103037.9,104068.279,stop_loss,0.009712127115333485,-10.007171824970209,1.005720768409505,0.40228830736380206,-11.415180900743517,9995.756644069457,-4.243355930543428
2025-11-09 16:00:00,2025-11-09 19:30:00,short,103762.18,104799.8018,stop_loss,0.0096333333051305,-9.995756644069536,1.0045735427289806,0.40182941709159226,-11.402159603890109,9984.354484465568,-15.645515534433537
2025-11-09 20:00:00,2025-11-11 01:18:00,long,104805.57,106901.68140000002,take_profit,0.009526549480591125,19.96870896893122,1.0084198029310225,0.403367921172409,18.556921244827787,10002.911405710396,2.9114057103942503
2025-11-11 02:00:00,2025-11-11 14:49:00,short,106110.36,103988.1528,take_profit,0.009426894231355351,20.005822811420835,0.9902882291653292,0.3961152916661317,18.619419290589374,10021.530825000986,21.530825000983626
2025-11-11 15:00:00,2025-11-11 15:33:00,long,104560.15,103514.54849999999,stop_loss,0.009584464851093832,-10.021530825001028,0.9971423170875982,0.39885692683503926,-11.417530068923666,10010.113294932062,10.11329493205996
2025-11-11 21:00:00,2025-11-12 08:28:00,short,102809.27,103837.3627,stop_loss,0.009736586297064517,-10.010113294932001,1.0060163861406721,0.4024065544562689,-11.418536235528942,9998.694758696533,-1.305241303468982
2025-11-12 11:00:00,2025-11-12 14:49:00,long,104900.0,103851.0,stop_loss,0.009531644193228345,-9.998694758696534,0.9948701284903052,0.3979480513961221,-11.391512938582961,9987.30324575795,-12.696754242051943
2025-11-12 15:00:00,2025-11-12 15:38:00,long,103990.39,102950.4861,stop_loss,0.009604063650264174,-9.987303245757996,0.993736672952916,0.3974946691811664,-11.378534587892078,9975.924711170059,-24.07528882994402
2025-11-12 18:00:00,2025-11-13 07:03:00,long,101748.01,103782.9702,take_profit,0.00980454036513349,19.951849422340132,1.007568395828176,0.40302735833127046,18.541253668180683,9994.46596483824,-5.534035161763338
2025-11-13 08:00:00,2025-11-13 13:28:00,long,103475.66,102440.9034,stop_loss,0.009658760296709623,-9.994465964838316,0.994449363501405,0.39777974540056205,-11.386695073740283,9983.0792697645,-16.92073023550362
2025-11-13 14:00:00,2025-11-13 15:47:00,long,102326.48,101303.21519999999,stop_loss,0.009756105428198547,-9.983079269764545,0.9933163873415678,0.3973265549366271,-11.373722212042741,9971.705547552456,-28.294452447546362
2025-11-13 16:00:00,2025-11-13 17:22:00,long,101382.63,100368.8037,stop_loss,0.009835714014868676,-9.971705547552462,0.9921847019814694,0.3968738807925878,-11.36076413032652,9960.34478342213,-39.655216577872885
2025-11-13 18:00:00,2025-11-14 04:38:00,short,99659.99,97666.7902,take_profit,0.009994326492930743,19.920689566844278,0.9860741335587908,0.3944296534235163,18.54018577986197,9978.884969201992,-21.115030798010913
2025-11-14 05:00:00,2025-11-14 11:44:00,short,97823.97,95867.4906,take_profit,0.010200858715100188,19.95776993840395,0.9879096119509974,0.3951638447803989,18.574696481672554,9997.459665683664,-2.5403343163383596
2025-11-14 12:00:00,2025-11-14 15:47:00,short,96167.45,97129.12449999999,stop_loss,0.010395887242183986,-9.997459665683598,1.0047446964012081,0.40189787856048326,-11.404102240645289,9986.055563443018,-13.944436556983648
2025-11-14 16:00:00,2025-11-14 19:04:00,short,96796.14,94860.2172,take_profit,0.010316584487194448,19.972111126886045,0.988619500780859,0.3954478003123436,18.58804382579284,10004.643607268812,4.643607268809193
2025-11-14 20:00:00,2025-11-15 03:25:00,short,95778.3,96736.083,stop_loss,0.010445626626562397,-10.004643607268768,1.0054666825305156,0.4021866730122063,-11.41229696281149,9993.231310306,-6.768689694002298
2025-11-15 04:00:00,2025-11-15 20:43:00,long,96417.12,95452.9488,stop_loss,0.010364581840140009,-9.993231310305971,0.994326515375447,0.39773060615017886,-11.385288431831595,9981.84602187417,-18.153978125833895
2025-11-15 22:00:00,2025-11-16 08:01:00,short,95280.0,96232.8,stop_loss,0.010476328738323016,-9.9818460218742,1.003175525198354,0.4012702100793416,-11.386291757151895,9970.459730117018,-29.54026988298579
2025-11-16 09:00:00,2025-11-16 13:46:00,long,96116.93,95155.7607,stop_loss,0.010373260704557479,-9.970459730116957,0.9920607431466433,0.3968242972586573,-11.359344770522258,9959.100385346495,-40.899614653508046
2025-11-16 14:00:00,2025-11-16 15:57:00,long,95420.44,94466.2356,stop_loss,0.010437072377099179,-9.95910038534652,0.9909304883419764,0.3963721953367906,-11.346403069025287,9947.75398227747,-52.24601772253333
2025-11-16 16:00:00,2025-11-16 21:07:00,long,94573.46,93627.72540000001,stop_loss,0.010518547150836471,-9.94775398227743,0.9898015212366084,0.3959206084946434,-11.33347611200868,9936.420506165461,-63.57949383454201
2025-11-16 22:00:00,2025-11-16 22:53:00,short,93505.23,94440.28229999999,stop_loss,0.010626593299824473,-9.936420506165417,0.998610260869629,0.3994441043478516,-11.334474871382898,9925.086031294079,-74.91396870592492
