direction,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,commission,slippage,net_pnl,exit_reason,balance_after_trade,exchange,symbol,cumulative_pnl
long,2026-07-02 14:00:00,2026-07-02 16:27:00,61943.7,61324.263,0.01614369177172174,-9.999999999999968,0.9949999999999999,0.398,-11.392999999999967,stop_loss,9988.607,bybit,btc,-11.393000000000029
short,2026-07-02 20:00:00,2026-07-03 11:51:00,61470.3,62085.003000000004,0.01624948471050247,-9.988607000000021,1.0038550035,0.40154200140000007,-11.39400400490002,stop_loss,9977.2129959951,bybit,btc,-22.787004004900155
long,2026-07-03 16:00:00,2026-07-03 17:00:00,61924.3,62130.5,0.01611195119847152,3.3222843371247803,0.9993824417680723,0.399752976707229,1.9231489186494788,reversal,9979.13614491375,bybit,btc,-20.863855086250624
short,2026-07-03 17:00:00,2026-07-03 20:35:00,62108.0,62729.08,0.016067392517733224,-9.97913614491378,1.002903182563832,0.40116127302553284,-11.383200600503145,stop_loss,9967.752944313246,bybit,btc,-32.24705568675381
long,2026-07-03 22:00:00,2026-07-04 04:00:00,62730.7,62640.5,0.015889752456633273,-1.433255671588275,0.9960586665955307,0.39842346663821226,-2.827737804822018,reversal,9964.925206508424,bybit,btc,-35.0747934915762
short,2026-07-04 04:00:00,2026-07-04 17:48:00,62633.0,63259.33,0.015910023799767574,-9.964925206508452,1.0014749832540968,0.4005899933016387,-11.366990183064187,stop_loss,9953.55821632536,bybit,btc,-46.44178367463974
long,2026-07-04 19:00:00,2026-07-05 02:00:00,63164.1,62911.6,0.01575825226089719,-3.9789586958765404,0.993366342284598,0.39734653691383914,-5.369671575074977,reversal,9948.188544750285,bybit,btc,-51.811455249715436
short,2026-07-05 02:00:00,2026-07-05 22:20:00,62888.1,63516.981,0.01581887279906737,-9.948188544750305,0.9997929487474038,0.3999171794989615,-11.34789867299667,stop_loss,9936.840646077288,bybit,btc,-63.1593539227124
long,2026-07-05 23:00:00,2026-07-06 05:28:00,63739.2,63101.808,0.015589842116118949,-9.936840646077286,0.9887156442846903,0.39548625771387613,-11.321042548075853,stop_loss,9925.519603529212,bybit,btc,-74.48039647078804
short,2026-07-06 08:00:00,2026-07-06 12:43:00,63089.1,61827.318,0.015732542711069285,19.851039207058413,0.9826264407493921,0.3930505762997568,18.475362190009264,take_profit,9943.994965719221,bybit,btc,-56.005034280779
long,2026-07-06 18:00:00,2026-07-07 05:00:00,63590.0,63115.8,0.015637670963546502,-7.415383570913706,0.9906918047864652,0.3962767219145861,-8.802352097614756,reversal,9935.192613621606,bybit,btc,-64.80738637839386
