trade_id,direction,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,commission,slippage,net_pnl,exit_reason,balance_after_trade,exchange,symbol,cumulative_pnl
7f6ad90e-85c9-425c-840a-50099d559f6d,long,2026-07-02 14:00:00,2026-07-02 16:27:00,61939.04,61319.6496,0.016144906346627266,-10.000000000000064,0.9950000000000001,0.398,-11.393000000000065,stop_loss,9988.607,binance,btc,-11.393000000000029
34c0848a-0bf0-435e-8740-68c77d2a4315,short,2026-07-02 20:00:00,2026-07-03 11:51:00,61479.59,62094.385899999994,0.01624702929866644,-9.98860699999996,1.0038550035000002,0.40154200140000007,-11.394004004899958,stop_loss,9977.2129959951,binance,btc,-22.787004004900155
fbf79617-e9d5-4fa9-9af5-f87335862772,long,2026-07-03 16:00:00,2026-07-03 17:00:00,61922.71,62131.42,0.016112364907794087,3.3628116799056897,0.9994027054394629,0.3997610821757851,1.963647892290442,direction_change,9979.176643887391,binance,btc,-20.823356112608963
a3d1daba-fd3c-474f-a2d7-2fb2a6948355,short,2026-07-03 17:00:00,2026-07-03 20:35:00,62104.81,62725.8581,0.016068283026527883,-9.97917664388739,1.0029072527106828,0.4011629010842731,-11.383246797682347,stop_loss,9967.793397089708,binance,btc,-32.20660291029162
6c2ba6f4-4110-4755-bd70-65d2ed59d77e,long,2026-07-03 22:00:00,2026-07-04 04:00:00,62732.0,62638.46,0.015889487657160153,-1.4863026754507747,0.9960361883712454,0.39841447534849816,-2.8807533391705182,direction_change,9964.912643750538,binance,btc,-35.08735624946166
09e625c1-a737-4517-8350-22add574e0fc,short,2026-07-04 04:00:00,2026-07-04 17:48:00,62627.28,63253.5528,0.015911456866321737,-9.964912643750521,1.0014737206969293,0.4005894882787717,-11.366975852726222,stop_loss,9953.545667897812,binance,btc,-46.454332102188346
f7291954-eabb-44a2-bead-ba6905906d90,long,2026-07-04 19:00:00,2026-07-05 02:00:00,63172.79,62914.0,0.015756064704278237,-4.077511984820179,0.9933158107973711,0.39732632431894843,-5.468154119936498,direction_change,9948.077513777875,binance,btc,-51.92248622212537
6924af45-e08c-463a-9df5-18eb33e16648,short,2026-07-05 02:00:00,2026-07-05 22:20:00,62887.93,63516.8093,0.015818739007275123,-9.948077513777882,0.9997817901346764,0.3999127160538706,-11.34777201996643,stop_loss,9936.729741757908,binance,btc,-63.270258242091586
13a70c33-ec22-44c8-9e0c-d98109259d8c,long,2026-07-05 23:00:00,2026-07-06 05:28:00,63735.99,63098.630099999995,0.015590453277273812,-9.936729741757958,0.9887046093049119,0.3954818437219648,-11.320916194784836,stop_loss,9925.408825563123,binance,btc,-74.59117443687683
c4f3d39a-2795-4a5e-a888-3e132dc9188a,short,2026-07-06 08:00:00,2026-07-06 12:05:00,63089.42,61827.6316,0.01573228732418704,19.85081765112621,0.9826154737307491,0.3930461894922997,18.47515598790316,take_profit,9943.883981551025,binance,btc,-56.1160184489745
d6749935-3732-4098-9814-3dab5a4d8caf,long,2026-07-06 18:00:00,2026-07-07 05:00:00,63587.38,63118.0,0.015638140746718966,-7.340230503694907,0.9907182829032553,0.39628731316130206,-8.727236099759464,direction_change,9935.156745451266,binance,btc,-64.84325454873397
b0c78202-cde0-4aa4-b580-6b1e971afcad,short,2026-07-07 05:00:00,2026-07-07 12:06:00,63100.0,63731.0,0.01574509785333006,-9.935156745451268,0.9984832529178524,0.39939330116714095,-11.333033299536261,stop_loss,9923.82371215173,binance,btc,-76.17628784826957
1ea704a8-3f9a-4310-be89-a0ff844a4dcb,long,2026-07-07 17:00:00,2026-07-07 21:38:00,63983.28,63343.447199999995,0.015510026544671875,-9.923823712151789,0.9874204593590972,0.3949681837436389,-11.306212355254525,stop_loss,9912.517499796475,binance,btc,-87.48250020352498
004c2530-e810-4f6b-92f0-c7d5c007844f,short,2026-07-08 00:00:00,2026-07-08 08:27:00,63364.0,62096.72,0.015643768543331348,19.825034999592933,0.9813392324798511,0.39253569299194047,18.45116007412114,take_profit,9930.968659870596,binance,btc,-69.03134012940427
d9d87153-fe94-43fb-8d8d-f662d9ea6797,long,2026-07-08 21:00:00,2026-07-09 18:07:00,62099.62,63341.612400000005,0.015991995860635856,19.861937319741237,1.0030278346469303,0.4012111338587721,18.457698351235535,take_profit,9949.426358221832,binance,btc,-50.57364177816817
639a7415-3f1e-47f4-af6c-6afad68b609c,short,2026-07-10 16:00:00,2026-07-12 16:00:00,64039.99,64173.58,0.01553627094292462,-2.0754904352653587,0.9959803810398159,0.3983921524159264,-3.469862968721101,direction_change,9945.956495253111,binance,btc,-54.043504746889084
ca787f42-418b-4da7-bcdb-c37131d2d1db,long,2026-07-12 16:00:00,2026-07-13 00:00:00,64176.0,63728.0,0.015497937695171266,-6.943076087436727,0.9911241114815929,0.39644964459263715,-8.330649843510956,direction_change,9937.6258454096,binance,btc,-62.374154590399485
4cdb09af-3f7f-4d2e-872e-133a4676d7d4,short,2026-07-13 00:00:00,2026-07-13 00:15:00,63780.0,64417.8,0.015581100416132958,-9.937625845409647,0.9987313974636649,0.399492558985466,-11.335849801858778,stop_loss,9926.289995607742,binance,btc,-73.71000439225827
e9ca4f16-72ad-4bc4-80d2-f8f3a1461301,long,2026-07-14 01:00:00,2026-07-14 12:46:00,62549.55,63800.541000000005,0.0158694826671139,19.852579991215514,1.002555289556382,0.4010221158225528,18.449002585836578,take_profit,9944.738998193578,binance,btc,-55.26100180642243
3ddd451c-cd1f-49ab-b322-ce2f941736fa,short,2026-07-15 05:00:00,2026-07-15 13:03:00,64746.01,65393.470100000006,0.015359616751972172,-9.944738998193637,0.9994462693184546,0.3997785077273819,-11.343963775239473,stop_loss,9933.395034418338,binance,btc,-66.60496558166233
9ad2f9f1-a3cc-4bbe-a7c8-d7c563a29343,long,2026-07-15 17:00:00,2026-07-15 18:00:00,65120.8,65073.56,0.015253797610622623,-0.7205893991258926,0.9929792087422709,0.39719168349690837,-2.1107602913650716,direction_change,9931.284274126972,binance,btc,-68.71572587302762
7fc4da9e-bb62-4779-8220-8ed0daf592a2,short,2026-07-15 18:00:00,2026-07-16 18:00:00,65056.1,64087.06,0.015265723389700541,14.793096593555425,0.9857318791159198,0.3942927516463679,13.413071962793138,direction_change,9944.697346089766,binance,btc,-55.30265391023386
b7354b5f-4a7f-4eea-8195-6bd5f082765f,long,2026-07-16 18:00:00,2026-07-16 19:00:00,64069.04,64277.99,0.015521845412526497,3.2432895989473662,0.9960913794084504,0.39843655176338016,1.8487616677755359,direction_change,9946.546107757542,binance,btc,-53.453892242458096
15061e3d-b9cf-4ba1-bbd6-799ac7c7487b,short,2026-07-16 19:00:00,2026-07-17 05:45:00,64246.01,62961.0898,0.015481967063413808,19.89309221551509,0.9847080646679967,0.3938832258671987,18.51450092497989,take_profit,9965.060608682521,binance,btc,-34.93939131747902
b976eeb3-f06c-460e-a377-eb367cb31f48,long,2026-07-17 15:00:00,2026-07-18 17:20:00,63174.01,64437.4902,0.0157739877659856,19.930121217365013,1.0064711214769346,0.4025884485907738,18.521061647297305,take_profit,9983.581670329819,binance,btc,-16.418329670181265
b7cf65c8-53a0-46a1-9504-0ef5364525d1,short,2026-07-19 07:00:00,2026-07-20 04:00:00,64711.69,64834.1,0.015427786958322087,-1.8885154015681482,0.9993024247337661,0.39972096989350636,-3.2875387961954203,direction_change,9980.294131533623,binance,btc,-19.70586846637707
