direction,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,commission,slippage,net_pnl,exit_reason,balance_after_trade,exchange,symbol,cumulative_pnl
short,2026-07-02 11:00:00,2026-07-02 13:23:00,61263.93,61876.5693,0.01632281833698883,-10.00000000000004,1.005,0.402,-11.40700000000004,stop_loss,9988.593,binance,btc,-11.406999999999243
long,2026-07-02 14:00:00,2026-07-02 16:27:00,61939.04,61319.6496,0.01612648985195767,-9.988593000000064,0.9938650035000001,0.39754600140000007,-11.380004004900064,stop_loss,9977.2129959951,binance,btc,-22.787004004900155
long,2026-07-02 17:00:00,2026-07-02 20:00:00,61682.34,61432.0,0.016175153205917774,-4.049287853569399,0.9956966556727254,0.39827866226909014,-5.443263171511214,reversal,9971.769732823588,binance,btc,-28.23026717641187
short,2026-07-02 20:00:00,2026-07-03 11:51:00,61479.59,62094.385899999994,0.01621964253961939,-9.971769732823546,1.0021628581487707,0.4008651432595083,-11.374797734231825,stop_loss,9960.394935089356,binance,btc,-39.605064910643705
short,2026-07-03 12:00:00,2026-07-03 16:00:00,62024.01,61955.3,0.016058934169347252,1.1034093667758356,0.9954877888255478,0.39819511553021913,-0.29027353757993135,reversal,9960.104661551777,binance,btc,-39.8953384482229
long,2026-07-03 16:00:00,2026-07-03 17:00:00,61922.71,62131.42,0.016084736377900415,3.3570453294315814,0.9976889888198937,0.39907559552795746,1.9602807450837303,reversal,9962.06494229686,binance,btc,-37.935057703140046
short,2026-07-03 17:00:00,2026-07-03 20:35:00,62104.81,62725.8581,0.016040730085635654,-9.96206494229686,1.0011875267008343,0.40047501068033375,-11.363727479678028,stop_loss,9950.701214817182,binance,btc,-49.29878518281839
short,2026-07-03 21:00:00,2026-07-03 22:00:00,62776.91,62730.0,0.015850893608521318,0.7435654191757903,0.9946983387721302,0.3978793355088521,-0.649012255105192,reversal,9950.052202562076,binance,btc,-49.94779743792424
long,2026-07-03 22:00:00,2026-07-04 04:00:00,62732.0,62638.46,0.0158612067247371,-1.483657277031922,0.9942633916176917,0.39770535664707674,-2.8756260252966905,reversal,9947.17657653678,binance,btc,-52.823423463220024
short,2026-07-04 04:00:00,2026-07-04 17:48:00,62627.28,63253.5528,0.015883136831963292,-9.947176576536762,0.9996912459419465,0.39987649837677863,-11.346744320855487,stop_loss,9935.829832215924,binance,btc,-64.1701677840756
short,2026-07-04 18:00:00,2026-07-04 19:00:00,63280.38,63206.0,0.0157012802897453,1.1678612279512142,0.992999052607617,0.39719962104304685,-0.2223374456994497,reversal,9935.607494770225,binance,btc,-64.39250522977454
long,2026-07-04 19:00:00,2026-07-05 02:00:00,63172.79,62914.0,0.015727669293647193,-4.070163536502971,0.9915256677087709,0.39661026708350844,-5.45829947129525,reversal,9930.14919529893,binance,btc,-69.85080470106914
short,2026-07-05 02:00:00,2026-07-05 19:00:00,62887.93,62802.01,0.015790230645688182,1.356696617077501,0.9923365712213545,0.3969346284885418,-0.03257458263239532,reversal,9930.116620716299,binance,btc,-69.88337928370129
long,2026-07-05 19:00:00,2026-07-05 20:00:00,62820.33,62787.05,0.015807170418742307,-0.5260626315357255,0.9927486307558622,0.3970994523023449,-1.9159107145939327,reversal,9928.200710001705,binance,btc,-71.79928999829463
short,2026-07-05 20:00:00,2026-07-05 22:19:00,62768.87,63396.5587,0.015817077334675144,-9.928200710001686,0.9977841713551715,0.39911366854206864,-11.325098549898925,stop_loss,9916.875611451807,binance,btc,-83.12438854819266
long,2026-07-05 23:00:00,2026-07-06 05:28:00,63735.99,63098.630099999995,0.015559302697662354,-9.916875611451857,0.9867291233394548,0.39469164933578194,-11.298296384127093,stop_loss,9905.57731506768,binance,btc,-94.42268493232041
long,2026-07-06 06:00:00,2026-07-06 09:00:00,63113.99,62892.52,0.015694741078907674,-3.475914306745701,0.9888197743533953,0.3955279097413581,-4.8602619908404545,reversal,9900.71705307684,binance,btc,-99.28294692316013
short,2026-07-06 09:00:00,2026-07-06 13:02:00,62904.01,61645.9298,0.015739405251075155,19.801434106153742,0.9801709882546072,0.3920683953018429,18.429194722597295,take_profit,9919.146247799437,binance,btc,-80.85375220056267
short,2026-07-06 14:00:00,2026-07-06 14:25:00,61768.2,62385.882,0.01605866165405409,-9.91914624779945,0.9968741979038436,0.3987496791615375,-11.31477012486483,stop_loss,9907.831477674572,binance,btc,-92.16852232542806
short,2026-07-06 15:00:00,2026-07-06 15:41:00,62052.0,62672.520000000004,0.015966981689026254,-9.907831477674636,0.9957370635062944,0.3982948254025178,-11.301863366583447,stop_loss,9896.529614307989,binance,btc,-103.4703856920114
long,2026-07-06 16:00:00,2026-07-06 17:00:00,63545.98,63772.0,0.015573809097456658,3.519992332207104,0.9914129575969025,0.396565183038761,2.1320141915714403,reversal,9898.66162849956,binance,btc,-101.33837150044019
short,2026-07-06 17:00:00,2026-07-06 18:00:00,63732.0,63575.1,0.015531697778980042,2.436923381521991,0.9886477011591951,0.39545908046367806,1.052816599899118,reversal,9899.714445099458,binance,btc,-100.28555490054168
long,2026-07-06 18:00:00,2026-07-07 05:00:00,63587.38,63118.0,0.015568678006704252,-7.307626082786801,0.9863176314685524,0.39452705258742093,-8.688470766842775,reversal,9891.025974332615,binance,btc,-108.97402566738492
short,2026-07-07 05:00:00,2026-07-07 12:06:00,63100.0,63731.0,0.01567516002271413,-9.891025974332615,0.994048110420428,0.3976192441681712,-11.282693328921214,stop_loss,9879.743281003693,binance,btc,-120.25671899630652
short,2026-07-07 13:00:00,2026-07-07 16:51:00,63481.39,64116.2039,0.015563211960235423,-9.879743281003709,0.9929141997408713,0.39716567989634854,-11.269823160640929,stop_loss,9868.473457843053,binance,btc,-131.52654215694747
long,2026-07-07 17:00:00,2026-07-07 21:38:00,63983.28,63343.447199999995,0.015423519172263525,-9.86847345784311,0.9819131090553839,0.39276524362215354,-11.243151810520649,stop_loss,9857.230306032532,binance,btc,-142.7696939674679
long,2026-07-07 23:00:00,2026-07-08 00:00:00,63551.02,63307.37,0.01551073500635007,-3.7791905842971043,0.9838334353111047,0.3935333741244419,-5.156557393732651,reversal,9852.073748638799,binance,btc,-147.92625136120114
short,2026-07-08 00:00:00,2026-07-08 08:27:00,63364.0,62096.72,0.015548377230980999,19.70414749727758,0.9753553011152412,0.39014212044609653,18.338650075716245,take_profit,9870.412398714516,binance,btc,-129.5876012854842
short,2026-07-08 09:00:00,2026-07-08 21:00:00,62018.36,62092.81,0.01591530701346265,-1.1848946071522481,0.9876336871750278,0.3950534748700111,-2.5675817691972873,reversal,9867.844816945319,binance,btc,-132.1551830546814
long,2026-07-08 21:00:00,2026-07-09 18:07:00,62099.62,63341.612400000005,0.015890346538264353,19.73568963389068,0.9966523265114773,0.3986609306045909,18.34037637677461,take_profit,9886.185193322093,binance,btc,-113.81480667790674
long,2026-07-09 19:00:00,2026-07-10 10:32:00,63219.03,64483.4106,0.015637989373329667,19.77237038664425,0.9985047045255316,0.39940188181021263,18.374463800308508,take_profit,9904.559657122401,binance,btc,-95.4403428775986
long,2026-07-10 11:00:00,2026-07-10 17:00:00,64407.8,64143.97,0.015377888481088318,-4.057148317965558,0.9884273915532574,0.39537095662130295,-5.440946666140118,reversal,9899.118710456261,binance,btc,-100.8812895437386
short,2026-07-10 17:00:00,2026-07-12 16:00:00,64140.0,64173.58,0.015433611958927755,-0.5182606895808209,0.9901710013904166,0.39606840055616666,-1.904500091527404,reversal,9897.214210364735,binance,btc,-102.78578963526525
long,2026-07-12 16:00:00,2026-07-13 00:00:00,64176.0,63728.0,0.01542198674015946,-6.909050059591438,0.9862668960066778,0.39450675840267113,-8.289823714000786,reversal,9888.924386650733,binance,btc,-111.07561334926686
short,2026-07-13 00:00:00,2026-07-13 00:15:00,63780.0,64417.8,0.015504741904438277,-9.888924386650778,0.9938369008583987,0.3975347603433595,-11.280296047852538,stop_loss,9877.64409060288,binance,btc,-122.35590939711983
long,2026-07-13 01:00:00,2026-07-13 01:59:00,64072.0,63431.28,0.015416475356790612,-9.8776440906029,0.9828255870149867,0.3931302348059946,-11.25359991242388,stop_loss,9866.390490690455,binance,btc,-133.6095093095446
short,2026-07-13 02:00:00,2026-07-13 14:16:00,63412.01,62143.7698,0.015559182701652975,19.732780981380913,0.976772658578355,0.39070906343134204,18.365299259371216,take_profit,9884.755789949826,binance,btc,-115.24421005017393
short,2026-07-13 15:00:00,2026-07-14 01:00:00,62791.85,62534.67,0.015742099953974645,4.0485532661632035,0.9864513023619013,0.3945805209447605,2.6675214428565415,reversal,9887.423311392682,binance,btc,-112.57668860731792
long,2026-07-14 01:00:00,2026-07-14 12:46:00,62549.55,63800.541000000005,0.01580734523492604,19.77484662278539,0.9986297544506609,0.3994519017802644,18.376764966554465,take_profit,9905.800076359237,binance,btc,-94.19992364076279
long,2026-07-14 13:00:00,2026-07-15 05:00:00,63959.99,64815.99,0.015487494723434506,13.257295483259938,0.9972086553775537,0.3988834621510215,11.861203365731363,reversal,9917.661279724969,binance,btc,-82.33872027503094
short,2026-07-15 05:00:00,2026-07-15 13:03:00,64746.01,65393.470100000006,0.01531779530464498,-9.917661279725028,0.9967249586123594,0.3986899834449438,-11.313076221782332,stop_loss,9906.348203503187,binance,btc,-93.6517964968134
short,2026-07-15 14:00:00,2026-07-15 17:00:00,65118.0,65159.99,0.015212918399679332,-0.6387904436025041,0.9909542155721199,0.396381686228848,-2.026126345403472,reversal,9904.322077157783,binance,btc,-95.6779228422165
long,2026-07-15 17:00:00,2026-07-15 18:00:00,65120.8,65073.56,0.015209152954444331,-0.7184803855680298,0.9900729675229945,0.39602918700919776,-2.104582540100222,reversal,9902.217494617684,binance,btc,-97.78250538231623
short,2026-07-15 18:00:00,2026-07-16 23:23:00,65056.1,63754.977999999996,0.015221043829276094,19.804434989235418,0.9803195319671507,0.3921278127868603,18.431987644481406,take_profit,9920.649482262164,binance,btc,-79.35051773783562
short,2026-07-17 00:00:00,2026-07-17 13:43:00,63830.2,62553.596,0.015542250348991803,19.84129896452432,0.9821442987439544,0.39285771949758175,18.466296946282785,take_profit,9939.115779208447,binance,btc,-60.88422079155316
short,2026-07-17 14:00:00,2026-07-17 15:00:00,63154.0,63117.97,0.01573790382114901,0.5670366746759805,0.9936280595835066,0.3974512238334027,-0.8240426087409288,reversal,9938.291736599705,binance,btc,-61.70826340029453
long,2026-07-17 15:00:00,2026-07-18 17:20:00,63174.01,64437.4902,0.015731614530405315,19.876583473199386,1.0037674653965705,0.40150698615862823,18.471309021644185,take_profit,9956.76304562135,binance,btc,-43.2369543786499
long,2026-07-18 18:00:00,2026-07-19 07:00:00,64480.28,64708.01,0.015441562979598337,3.5165071373439787,0.9974345581308071,0.3989738232523229,2.1200987559608486,reversal,9958.88314437731,binance,btc,-41.1168556226894
short,2026-07-19 07:00:00,2026-07-20 04:00:00,64711.69,64834.1,0.015389619934786606,-1.8838433762171702,0.9968302361258397,0.3987320944503359,-3.2794057067933458,reversal,9955.603738670517,binance,btc,-44.39626132948251
long,2026-07-20 04:00:00,2026-07-20 05:00:00,64869.79,64552.0,0.015347057141190865,-4.877141288899058,0.9931218032226022,0.3972487212890409,-6.267511813410702,reversal,9949.336226857107,binance,btc,-50.66377314289275
