direction,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,commission,slippage,net_pnl,exit_reason,balance_after_trade,exchange,symbol
short,2026-07-02 15:00:00,2026-07-03 01:34:00,80.54,81.34540000000001,12.416190712689346,-10.000000000000073,1.0050000000000001,0.402,-11.407000000000073,stop_loss,9988.593,bybit,sol
short,2026-07-03 23:00:00,2026-07-04 04:32:00,82.35,83.17349999999999,12.129438979963572,-9.988592999999948,1.0038535965,0.4015414386,-11.39398803509995,stop_loss,9977.1990119649,bybit,sol
long,2026-07-08 04:00:00,2026-07-08 07:05:00,78.72,77.9328,12.67428736276029,-9.977199011964883,0.9927313016905077,0.3970925206762031,-11.367022834331594,stop_loss,9965.83198913057,bybit,sol
long,2026-07-08 11:00:00,2026-07-08 15:16:00,77.32,76.54679999999999,12.889073964214395,-9.965831989130606,0.9916002829184918,0.39664011316739667,-11.354072385216496,stop_loss,9954.477916745353,bybit,sol
long,2026-07-08 20:00:00,2026-07-10 01:48:00,77.42,78.9684,12.857760161128072,19.90895583349072,1.0054022695912808,0.40216090783651226,18.501392656062926,take_profit,9972.979309401415,bybit,sol
short,2026-07-10 05:00:00,2026-07-10 14:32:00,78.97,77.39059999999999,12.628820196785382,19.94595861880292,0.9873249516307401,0.394929980652296,18.563703686519883,take_profit,9991.543013087934,bybit,sol
short,2026-07-14 17:00:00,2026-07-15 04:47:00,77.3,78.073,12.925670133360848,-9.991543013087885,1.0041500728153374,0.40166002912613497,-11.397353115029357,stop_loss,9980.145659972904,bybit,sol
long,2026-07-17 01:00:00,2026-07-17 02:40:00,75.56,74.8044,13.208239359413584,-9.98014565997292,0.993024493167304,0.3972097972669216,-11.370379950407145,stop_loss,9968.775280022497,bybit,sol
long,2026-07-17 09:00:00,2026-07-17 13:07:00,74.51,73.76490000000001,13.379110562370819,-9.968775280022413,0.9918931403622386,0.39675725614489543,-11.357425676529546,stop_loss,9957.417854345967,bybit,sol
long,2026-07-17 16:00:00,2026-07-19 02:33:00,74.77,76.2654,13.317397157076325,19.914835708691985,1.0056992032889427,0.4022796813155771,18.506856824087468,take_profit,9975.924711170055,bybit,sol
short,2026-07-19 06:00:00,2026-07-20 00:10:00,75.96,76.7196,13.133128898328142,-9.975924711170135,1.0025804334725905,0.4010321733890363,-11.379537318031762,stop_loss,9964.545173852024,bybit,sol
