direction,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,commission,slippage,net_pnl,exit_reason,balance_after_trade,exchange,symbol,cumulative_pnl
long,2026-07-09 10:00:00,2026-07-10 08:16:00,62951.9,64210.938,0.015790606169773246,19.880973210778976,1.0039891471443378,0.4015956588577352,18.4753884047769,take_profit,9958.96199379426,bybit,btc,-41.03800620573929
long,2026-07-10 10:00:00,2026-07-10 18:54:00,64389.9,63746.001000000004,0.015466652369073816,-9.958961993794224,0.9909167183825289,0.3963666873530116,-11.346245399529765,stop_loss,9947.615748394732,bybit,btc,-52.38425160526822
long,2026-07-10 20:00:00,2026-07-11 08:00:00,63924.0,64176.4,0.015561629041353378,3.927755170037615,0.9967254524244922,0.3986901809697969,2.5323395366433257,reversal,9950.148087931375,bybit,btc,-49.8519120686251
short,2026-07-11 08:00:00,2026-07-13 03:12:00,64168.0,62884.64,0.015506402081927714,19.90029617586276,0.9850646607052062,0.3940258642820824,18.521205650875473,take_profit,9968.66929358225,bybit,btc,-31.330706417749752
short,2026-07-13 04:00:00,2026-07-14 12:00:00,62804.6,62840.8,0.01587251458266154,-0.574585027892417,0.9971542218721712,0.3988616887488685,-1.9706009385134566,reversal,9966.698692643737,bybit,btc,-33.30130735626335
long,2026-07-14 12:00:00,2026-07-14 13:23:00,62847.6,64104.551999999996,0.015858519168025092,19.933397385287435,1.0066365679570175,0.402654627182807,18.524106190147613,take_profit,9985.222798833884,bybit,btc,-14.777201166116356
long,2026-07-14 14:00:00,2026-07-15 06:33:00,63838.4,65115.168000000005,0.01564140517123531,19.970445597667823,1.0085075026822223,0.40340300107288896,18.558535093912713,take_profit,10003.781333927796,bybit,btc,3.781333927796368
long,2026-07-15 08:00:00,2026-07-16 08:00:00,64540.0,64249.6,0.01550012602096033,-4.501236596486902,0.9981275150945363,0.3992510060378145,-5.8986151176192525,reversal,9997.882718810177,bybit,btc,-2.1172811898231885
short,2026-07-16 08:00:00,2026-07-16 15:26:00,64231.3,64873.613000000005,0.01556543728495325,-9.997882718810207,1.004787213240423,0.40191488529616914,-11.404584817346798,stop_loss,9986.47813399283,bybit,btc,-13.521866007169592
short,2026-07-16 18:00:00,2026-07-17 06:02:00,64073.2,62791.736,0.015586045544771967,19.972956267985662,0.9886613352652903,0.39546453410611615,18.588830398614256,take_profit,10005.066964391444,bybit,btc,5.066964391444344
short,2026-07-17 08:00:00,2026-07-17 14:10:00,62830.3,63458.603,0.01592395224022716,-10.005066964391442,1.0055092299213402,0.4022036919685361,-11.412779886281319,stop_loss,9993.654184505163,bybit,btc,-6.345815494836643
short,2026-07-17 16:00:00,2026-07-17 17:11:00,63460.1,64094.701,0.01574793324388894,-9.993654184505202,1.0043622455427692,0.4017448982171077,-11.399761328265079,stop_loss,9982.254423176899,bybit,btc,-17.745576823101146
long,2026-07-17 22:00:00,2026-07-19 22:00:00,64108.3,64447.1,0.01557092361391099,5.275428920392976,1.0008631567778865,0.4003452627111546,3.8742205009039345,reversal,9986.128643677803,bybit,btc,-13.871356322197244
short,2026-07-19 22:00:00,2026-07-20 00:13:00,64417.5,65061.675,0.015502198383479339,-9.986128643677848,1.0036059286896193,0.4014423714758477,-11.391176943843316,stop_loss,9974.737466733959,bybit,btc,-25.26253326604092
