direction,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,commission,slippage,net_pnl,exit_reason,balance_after_trade,exchange,symbol
short,2026-07-01 18:00:00,2026-07-01 21:31:00,0.1548,0.156348,6459.948320413437,-9.999999999999961,1.005,0.402,-11.40699999999996,stop_loss,9988.593,binance,ada
short,2026-07-02 23:00:00,2026-07-03 01:14:00,0.1614,0.163014,6188.7193308550195,-9.988593000000028,1.0038535965000002,0.4015414386,-11.39398803510003,stop_loss,9977.1990119649,binance,ada
short,2026-07-03 02:00:00,2026-07-03 02:17:00,0.1658,0.167458,6017.6109842972855,-9.977199011964856,1.0027085007024723,0.401083400280989,-11.380990912948317,stop_loss,9965.818021051951,binance,ada
short,2026-07-03 11:00:00,2026-07-03 11:48:00,0.1683,0.169983,5921.46049973378,-9.965818021051893,1.001564711115721,0.4006258844462885,-11.368008616613903,stop_loss,9954.450012435338,binance,ada
short,2026-07-03 16:00:00,2026-07-03 17:06:00,0.1736,0.17533600000000002,5734.130191495011,-9.954450012435426,1.0004222262497517,0.4001688904999007,-11.355041129185079,stop_loss,9943.094971306153,binance,ada
short,2026-07-05 00:00:00,2026-07-05 01:01:00,0.1921,0.194021,5175.999464500861,-9.943094971306186,0.9992810446162685,0.3997124178465074,-11.34208843376896,stop_loss,9931.752882872384,binance,ada
long,2026-07-07 13:00:00,2026-07-07 13:35:00,0.1791,0.177309,5545.367327120259,-9.931752882872466,0.9882094118458021,0.3952837647383209,-11.31524605945659,stop_loss,9920.437636812927,binance,ada
long,2026-07-08 01:00:00,2026-07-08 01:36:00,0.1759,0.174141,5639.816734970396,-9.920437636812986,0.9870835448628863,0.3948334179451545,-11.302354599621026,stop_loss,9909.135282213307,binance,ada
long,2026-07-08 06:00:00,2026-07-08 08:16:00,0.1699,0.168201,5832.333891826549,-9.909135282213342,0.985958960580224,0.39438358423208963,-11.289477827025655,stop_loss,9897.845804386281,binance,ada
long,2026-07-08 13:00:00,2026-07-08 15:14:00,0.1667,0.16503299999999999,5937.519978636042,-9.897845804386293,0.984835657536435,0.393934263014574,-11.276615724937301,stop_loss,9886.569188661344,binance,ada
long,2026-07-13 01:00:00,2026-07-13 01:55:00,0.1627,0.16107300000000002,6076.563729970095,-9.88656918866128,0.9837136342718038,0.39348545370872157,-11.263768276641807,stop_loss,9875.305420384702,binance,ada
long,2026-07-13 06:00:00,2026-07-13 13:02:00,0.16,0.1584,6172.0658877404385,-9.875305420384642,0.9825928893282778,0.39303715573131115,-11.25093546544423,stop_loss,9864.054484919257,binance,ada
long,2026-07-14 00:00:00,2026-07-14 12:30:00,0.1575,0.16065000000000002,6262.891736456671,19.7281089698386,0.996269502976845,0.39850780119073803,18.333331665671018,take_profit,9882.38781658493,binance,ada
short,2026-07-15 00:00:00,2026-07-15 02:50:00,0.1656,0.162288,5967.6254931068415,19.764775633169915,0.978356393841908,0.39134255753676317,18.395076681791245,take_profit,9900.78289326672,binance,ada
short,2026-07-17 21:00:00,2026-07-17 23:37:00,0.1657,0.16735699999999998,5975.125463649198,-9.90078289326667,0.9950286807733053,0.3980114723093221,-11.2938230463493,stop_loss,9889.48907022037,binance,ada
