direction,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,commission,slippage,net_pnl,exit_reason,balance_after_trade,exchange,symbol
short,2026-07-02 15:00:00,2026-07-03 01:34:00,80.54,81.34540000000001,12.416190712689346,-10.000000000000073,1.0050000000000001,0.402,-11.407000000000073,stop_loss,9988.593,binance,sol
short,2026-07-03 23:00:00,2026-07-04 04:32:00,82.35,83.17349999999999,12.129438979963572,-9.988592999999948,1.0038535965,0.4015414386,-11.39398803509995,stop_loss,9977.1990119649,binance,sol
long,2026-07-08 04:00:00,2026-07-08 07:05:00,78.73,77.9427,12.67267752059558,-9.977199011964924,0.9927313016905075,0.39709252067620304,-11.367022834331635,stop_loss,9965.83198913057,binance,sol
long,2026-07-08 09:00:00,2026-07-08 15:16:00,77.26,76.48740000000001,12.89908359970304,-9.965831989130532,0.9916002829184918,0.39664011316739667,-11.354072385216421,stop_loss,9954.477916745353,binance,sol
long,2026-07-08 20:00:00,2026-07-10 01:48:00,77.42,78.9684,12.857760161128072,19.90895583349072,1.0054022695912808,0.40216090783651226,18.501392656062926,take_profit,9972.979309401415,binance,sol
short,2026-07-10 04:00:00,2026-07-10 14:32:00,79.07,77.48859999999999,12.612848500570907,19.94595861880286,0.9873249516307401,0.394929980652296,18.563703686519823,take_profit,9991.543013087934,binance,sol
short,2026-07-14 17:00:00,2026-07-15 04:47:00,77.29,78.06290000000001,12.927342493321172,-9.991543013088025,1.0041500728153374,0.40166002912613497,-11.397353115029496,stop_loss,9980.145659972904,binance,sol
long,2026-07-17 01:00:00,2026-07-17 02:40:00,75.56,74.8044,13.208239359413584,-9.98014565997292,0.993024493167304,0.3972097972669216,-11.370379950407145,stop_loss,9968.775280022497,binance,sol
long,2026-07-17 09:00:00,2026-07-17 13:07:00,74.53,73.7847,13.3755203005803,-9.968775280022502,0.9918931403622385,0.39675725614489543,-11.357425676529635,stop_loss,9957.417854345967,binance,sol
long,2026-07-17 16:00:00,2026-07-19 02:07:00,74.78,76.2756,13.315616280216592,19.914835708691882,1.0056992032889427,0.4022796813155771,18.506856824087365,take_profit,9975.924711170055,binance,sol
short,2026-07-19 09:00:00,2026-07-20 00:15:00,76.28,77.0428,13.078034492881562,-9.975924711170038,1.0025804334725905,0.4010321733890363,-11.379537318031666,stop_loss,9964.545173852024,binance,sol
