direction,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,commission,slippage,net_pnl,exit_reason,balance_after_trade,exchange,symbol
long,2026-07-02 23:00:00,2026-07-03 02:00:00,0.7325,0.741,1365.1877133105802,11.604095563139866,1.00580204778157,0.402320819112628,10.195972696245668,reversal,10010.195972696245,binance,sui
short,2026-07-03 02:00:00,2026-07-03 10:12:00,0.7398,0.747198,1353.094886820255,-10.010195972696268,1.0060246952559728,0.40240987810238915,-11.41863054605463,stop_loss,9998.77734215019,binance,sui
long,2026-07-04 06:00:00,2026-07-04 15:00:00,0.7581,0.7641,1318.925912432422,7.9135554745945385,1.0038345119523162,0.40153380478092654,6.508187157861295,reversal,10005.28552930805,binance,sui
short,2026-07-04 15:00:00,2026-07-04 15:10:00,0.7644,0.772044,1308.9070551161763,-10.005285529308031,1.005531195695459,0.4022124782781836,-11.413029203281674,stop_loss,9993.872500104768,binance,sui
long,2026-07-05 00:00:00,2026-07-05 00:31:00,0.7621,0.754479,1311.3597297080132,-9.993872500104754,0.9943903137604245,0.39775612550416983,-11.386018939369349,stop_loss,9982.486481165399,binance,sui
short,2026-07-05 15:00:00,2026-07-05 21:23:00,0.7558,0.763358,1320.7841335228102,-9.982486481165338,1.0032398913571225,0.4012959565428491,-11.38702232906531,stop_loss,9971.099458836334,binance,sui
long,2026-07-06 04:00:00,2026-07-06 05:21:00,0.7489,0.741411,1331.4326957986825,-9.97109945883629,0.9921243961542152,0.39684975846168613,-11.360073613452192,stop_loss,9959.739385222882,binance,sui
short,2026-07-06 17:00:00,2026-07-06 18:00:00,0.7475,0.7431,1332.40660671878,5.862589069562726,0.9930426439875069,0.39721705759500275,4.472329367980216,reversal,9964.211714590861,binance,sui
long,2026-07-06 18:00:00,2026-07-06 19:00:00,0.7437,0.7476,1339.816016483913,5.225282464287281,0.9990338126912297,0.39961352507649195,3.826635126519559,reversal,9968.03834971738,binance,sui
short,2026-07-06 19:00:00,2026-07-06 21:09:00,0.7471,0.754571,1334.2308057445296,-9.968038349717387,1.0017878541465968,0.4007151416586387,-11.370541345522623,stop_loss,9956.667808371858,binance,sui
long,2026-07-07 03:00:00,2026-07-07 16:52:00,0.7354,0.7501080000000001,1353.9118586309298,19.91333561674379,1.005623448645558,0.40224937945822314,18.50546278864001,take_profit,9975.173271160498,binance,sui
short,2026-07-07 17:00:00,2026-07-07 19:00:00,0.7474,0.734,1334.6498891036258,17.884308513988543,0.9885751728590556,0.3954300691436222,16.500303271985867,reversal,9991.673574432483,binance,sui
long,2026-07-07 19:00:00,2026-07-07 21:24:00,0.7351,0.727749,1359.2264419034805,-9.99167357443248,0.9941715206560322,0.3976686082624129,-11.383513703350925,stop_loss,9980.290060729132,binance,sui
short,2026-07-08 20:00:00,2026-07-08 21:00:00,0.7129,0.7084,1399.9565241589469,6.299804358715189,0.9948791038935556,0.39795164155742224,4.906973613264211,reversal,9985.197034342396,binance,sui
long,2026-07-08 21:00:00,2026-07-08 22:00:00,0.7089,0.711,1408.5480370069681,2.95795087771462,0.999998678873097,0.3999994715492388,1.5579527272922842,reversal,9986.75498706969,binance,sui
short,2026-07-08 22:00:00,2026-07-09 01:09:00,0.7102,0.7173020000000001,1406.189099840846,-9.986754987069762,1.0036688762005037,0.40146755048020155,-11.391891413750468,stop_loss,9975.36309565594,binance,sui
long,2026-07-09 16:00:00,2026-07-09 18:00:00,0.717,0.7204,1391.264030077537,4.730297702263723,0.9999014584167258,0.3999605833666904,3.3304356604803065,reversal,9978.69353131642,binance,sui
short,2026-07-09 18:00:00,2026-07-09 20:00:00,0.7204,0.719,1385.160123725211,1.9392241732153894,0.9968997410450344,0.3987598964180138,0.5435645357523412,reversal,9979.237095852171,binance,sui
long,2026-07-09 20:00:00,2026-07-10 02:00:00,0.7191,0.7254,1387.7398269854225,8.742760910008277,1.0022950900402214,0.40091803601608855,7.339547783951967,reversal,9986.576643636123,binance,sui
short,2026-07-10 02:00:00,2026-07-10 10:16:00,0.7251,0.732351,1377.2688792768065,-9.986576643636134,1.0036509526854305,0.40146038107417215,-11.391687977395735,stop_loss,9975.184955658728,binance,sui
long,2026-07-11 02:00:00,2026-07-11 03:00:00,0.7325,0.7387,1361.799993946584,8.443159962468798,1.001740075547107,0.4006960302188429,7.040723856702847,reversal,9982.22567951543,binance,sui
short,2026-07-11 03:00:00,2026-07-11 05:23:00,0.7381,0.745481,1352.4218506320865,-9.982225679515391,1.0032136807913008,0.40128547231652034,-11.386724832623212,stop_loss,9970.838954682808,binance,sui
long,2026-07-11 23:00:00,2026-07-11 23:21:00,0.7407,0.733293,1346.137296433483,-9.970838954682879,0.9920984759909395,0.39683939039637584,-11.359776821070195,stop_loss,9959.479177861738,binance,sui
short,2026-07-12 09:00:00,2026-07-12 14:53:00,0.7404,0.7478039999999999,1345.1484573016937,-9.959479177861695,1.000927657375105,0.400371062950042,-11.360777898186841,stop_loss,9948.11839996355,binance,sui
long,2026-07-12 22:00:00,2026-07-13 01:57:00,0.7375,0.730125,1348.8974101645492,-9.948118399963578,0.9898377807963734,0.3959351123185494,-11.3338912930785,stop_loss,9936.784508670473,binance,sui
short,2026-07-14 02:00:00,2026-07-14 03:00:00,0.7264,0.7235,1367.94940923327,3.9670532867765016,0.991694924223659,0.39667796968946367,2.578680392863379,reversal,9939.363189063337,binance,sui
long,2026-07-14 03:00:00,2026-07-14 05:00:00,0.7236,0.7295,1373.59911402202,8.10423477272994,0.9979884362926987,0.39919537451707954,6.707050961920162,reversal,9946.070240025258,binance,sui
short,2026-07-14 05:00:00,2026-07-14 06:22:00,0.7282,0.735482,1365.8432079133836,-9.946070240025273,0.9995800591225386,0.39983202364901543,-11.345482322796826,stop_loss,9934.724757702461,binance,sui
long,2026-07-15 07:00:00,2026-07-15 13:00:00,0.7554,0.7619,1315.1608098626505,8.54854526410731,0.9977467484022997,0.3990986993609199,7.15169981634409,reversal,9941.876457518805,binance,sui
short,2026-07-15 13:00:00,2026-07-15 16:33:00,0.7626,0.7473479999999999,1303.681675520431,19.88375291503767,0.9842457692943619,0.3936983077177447,18.505808838025565,take_profit,9960.38226635683,binance,sui
long,2026-07-15 17:00:00,2026-07-15 23:00:00,0.7503,0.7562,1327.5199608632322,7.832367769093092,0.9999544105202296,0.39998176420809184,6.432431594364771,reversal,9966.814697951195,binance,sui
short,2026-07-15 23:00:00,2026-07-16 01:00:00,0.756,0.7485,1318.3617325332268,9.887712993999136,0.9917376132981199,0.396695045319248,8.499280335381767,reversal,9975.313978286576,binance,sui
long,2026-07-16 01:00:00,2026-07-16 03:00:00,0.748,0.7613,1333.5981254393819,17.73685506834375,1.0063998253628295,0.4025599301451318,16.32789531283579,reversal,9991.641873599412,binance,sui
short,2026-07-16 03:00:00,2026-07-16 07:00:00,0.7618,0.7539,1311.583338618983,10.361508375089988,0.9939834331723962,0.3975933732689585,8.969931568648633,reversal,10000.61180516806,binance,sui
long,2026-07-16 07:00:00,2026-07-16 07:38:00,0.7545,0.7469549999999999,1325.4621345484509,-10.000611805168093,0.995060874614222,0.3980243498456888,-11.393697029628004,stop_loss,9989.218108138433,binance,sui
short,2026-07-16 15:00:00,2026-07-16 18:00:00,0.7512,0.7485,1329.7681187617725,3.5903739206566856,0.9971266238535151,0.39885064954140603,2.1943966472617644,reversal,9991.412504785694,binance,sui
long,2026-07-16 18:00:00,2026-07-16 22:00:00,0.7482,0.7508,1335.3932778382377,3.4720225223794805,1.0008772617397592,0.4003509046959037,2.0707943559438178,reversal,9993.483299141639,binance,sui
short,2026-07-16 22:00:00,2026-07-16 23:00:00,0.7504,0.7436,1331.754170994355,9.055928362761504,0.9948203657327832,0.39792814629311335,7.663179850735608,reversal,10001.146478992374,binance,sui
long,2026-07-16 23:00:00,2026-07-16 23:20:00,0.7433,0.7358669999999999,1345.506051256878,-10.001146478992405,0.9951140746597411,0.39804562986389647,-11.394306183516042,stop_loss,9989.752172808858,binance,sui
short,2026-07-17 17:00:00,2026-07-18 06:00:00,0.7388,0.7359,1352.1592004343338,3.9212616812595864,0.997014586440256,0.3988058345761024,2.525441260243228,reversal,9992.2776140691,binance,sui
long,2026-07-18 06:00:00,2026-07-18 18:00:00,0.736,0.7399,1357.6464149550409,5.294821018324679,1.0018751719160726,0.400750068766429,3.892195777642178,reversal,9996.169809846742,binance,sui
short,2026-07-18 18:00:00,2026-07-19 02:07:00,0.7402,0.747602,1350.4687665288764,-9.99616980984677,1.0046150658895976,0.4018460263558391,-11.402630902092206,stop_loss,9984.76717894465,binance,sui
long,2026-07-19 18:00:00,2026-07-19 20:00:00,0.7461,0.7502,1338.261249020862,5.486871120985524,1.0012201534549579,0.4004880613819831,4.085162906148582,reversal,9988.8523418508,binance,sui
short,2026-07-19 20:00:00,2026-07-19 22:00:00,0.7494,0.747,1332.913309561089,3.198991942946557,0.9972857382136067,0.3989142952854427,1.8027919094475076,reversal,9990.655133760247,binance,sui
long,2026-07-19 22:00:00,2026-07-19 23:00:00,0.7462,0.7469,1338.870964052566,0.9372096748368416,0.9995341182134432,0.39981364728537727,-0.46213809066197886,reversal,9990.192995669584,binance,sui
short,2026-07-19 23:00:00,2026-07-20 00:17:00,0.7487,0.756187,1334.3385863055407,-9.990192995669611,1.0040143960647931,0.4016057584259173,-11.395813150160322,stop_loss,9978.797182519424,binance,sui
long,2026-07-20 05:00:00,2026-07-20 05:13:00,0.7475,0.740025,1334.956144818652,-9.978797182519436,0.9928903196606829,0.3971561278642731,-11.368843630044392,stop_loss,9967.42833888938,binance,sui
