entry_time,exit_time,direction,entry_price,exit_price,exit_reason,quantity,gross_pnl,commission,slippage,net_pnl,balance_after_trade,cumulative_pnl
2025-11-08 09:00:00,2025-11-09 03:29:00,long,102431.74,101407.4226,stop_loss,0.009762598975669065,-10.0,0.9950000000000001,0.3980000000000001,-11.393,9988.607,-11.393
2025-11-09 14:00:00,2025-11-09 20:02:00,long,102911.4,104969.628,take_profit,0.009706025765852958,19.97721400000003,1.008849307,0.4035397228,18.56482497020003,10007.1718249702,7.171824970200028
2025-11-10 00:00:00,2025-11-10 00:36:00,short,104722.95,105770.1795,stop_loss,0.009555853635683679,-10.007171824970213,1.005720768409505,0.40228830736380206,-11.41518090074352,9995.756644069457,-4.243355930543492
2025-11-10 01:00:00,2025-11-11 01:20:00,short,106314.96,107378.10960000001,stop_loss,0.009402022673073909,-9.995756644069496,1.0045735427289806,0.4018294170915922,-11.40215960389007,9984.354484465568,-15.645515534433562
2025-11-11 02:00:00,2025-11-11 14:49:00,short,106110.36,103988.1528,take_profit,0.009409405909531895,19.96870896893118,0.9884510939620912,0.39538043758483654,18.58487743738425,10002.939361902952,2.9393619029506883
2025-11-11 15:00:00,2025-11-12 15:52:00,short,104560.15,102468.94699999999,take_profit,0.009566684211817746,20.00587872380599,0.9902909968283924,0.39611639873135696,18.619471328246238,10021.558833231198,21.558833231196928
2025-11-12 19:00:00,2025-11-13 06:23:00,long,101542.18,103573.0236,take_profit,0.009869355604962587,20.04311766646247,1.012177442156351,0.4048709768625405,18.62606924744358,10040.184902478642,40.18490247864051
2025-11-13 07:00:00,2025-11-13 09:11:00,long,103590.74,102554.83260000001,stop_loss,0.009692164475780984,-10.040184902478607,0.9989983977966248,0.39959935911864997,-11.438782659393882,10028.746119819249,28.74611981924663
2025-11-13 10:00:00,2025-11-13 14:37:00,long,102827.0,101798.73,stop_loss,0.009753028017757251,-10.028746119819289,0.9978602389220153,0.39914409556880615,-11.42575045431011,10017.32036936494,17.320369364936518
2025-11-13 17:00:00,2025-11-13 17:59:00,long,100633.13,99626.7987,stop_loss,0.00995429673047528,-10.017320369364992,0.9967233767518114,0.3986893507007246,-11.412733096817528,10005.907636268123,5.90763626811899
2025-11-13 18:00:00,2025-11-13 18:34:00,long,99659.99,98663.3901,stop_loss,0.010040044792567331,-10.005907636268134,0.9955878098086782,0.39823512392347127,-11.399730570000283,9994.507905698123,-5.492094301881293
2025-11-13 19:00:00,2025-11-14 04:38:00,long,98591.78,97605.8622,stop_loss,0.010137262868870126,-9.994507905698079,0.9944535366169633,0.3977814146467853,-11.386742856961826,9983.121162841162,-16.87883715884312
2025-11-14 05:00:00,2025-11-14 11:44:00,short,97823.97,95867.4906,take_profit,0.010205189140086179,19.966242325682288,0.988328995121275,0.39533159804851004,18.5825817325125,10001.703744573675,1.7037445736693826
2025-11-14 12:00:00,2025-11-14 12:34:00,long,96167.45,95205.7755,stop_loss,0.010400300459847564,-10.00170374457361,0.9951695225850807,0.3980678090340324,-11.394941076192723,9990.308803497483,-9.69119650252334
2025-11-14 13:00:00,2025-11-14 15:48:00,long,95350.76,97257.77519999999,take_profit,0.01047742965394034,19.980617606994908,1.0090211891532457,0.4036084756612983,18.567987942180366,10008.876791439663,8.876791439657026
2025-11-14 17:00:00,2025-11-14 17:47:00,long,97011.22,96041.1078,stop_loss,0.010317236286111713,-10.008876791439697,0.9958832407482465,0.3983532962992986,-11.403113328487242,9997.473678111175,-2.526321888830216
2025-11-14 18:00:00,2025-11-14 19:04:00,long,95842.57,94884.1443,stop_loss,0.010431141066137078,-9.997473678111248,0.9947486309720621,0.39789945238882485,-11.390121761472134,9986.083556349702,-13.91644365030235
2025-11-14 20:00:00,2025-11-14 20:37:00,long,95778.3,94820.517,stop_loss,0.010426248488801432,-9.986083556349659,0.9936153138567955,0.3974461255427182,-11.377144995749171,9974.706411353953,-25.29358864605152
2025-11-14 21:00:00,2025-11-15 02:57:00,long,94377.46,96265.00920000001,take_profit,0.010568949843907594,19.949412822707995,1.0074453475467493,0.4029781390186997,18.538989336142546,9993.245400690095,-6.754599309908976
2025-11-15 04:00:00,2025-11-15 20:43:00,long,96417.12,95452.9488,stop_loss,0.010364596454125675,-9.993245400690066,0.9943279173686645,0.39773116694746585,-11.385304485006197,9981.86009620509,-18.13990379491517
2025-11-16 10:00:00,2025-11-16 11:27:00,long,96629.74,95663.44260000001,stop_loss,0.010330008231632508,-9.981860096205047,0.9931950795724067,0.39727803182896265,-11.372333207606417,9970.487762997484,-29.512237002521587
2025-11-16 17:00:00,2025-11-16 18:11:00,short,94224.47,95166.7147,stop_loss,0.010581633160682658,-9.970487762997436,1.002034020181247,0.40081360807249883,-11.373335391251182,9959.114427606233,-40.88557239377277
2025-11-16 21:00:00,2025-11-16 22:08:00,long,94090.01,93149.1099,stop_loss,0.01058466720070094,-9.959114427606222,0.9909318855468203,0.39637275421872814,-11.34641906737177,9947.768008538862,-52.23199146114454
2025-11-17 00:00:00,2025-11-17 16:06:00,long,94261.45,93318.8355,stop_loss,0.010553378935438467,-9.947768008538821,0.989802916849617,0.3959211667398468,-11.333492092128285,9936.434516446734,-63.56548355327283
2025-11-17 18:00:00,2025-11-17 19:43:00,long,92767.48,91839.80519999999,stop_loss,0.010711118288916261,-9.93643451644682,0.98867523438645,0.39547009375458003,-11.32057984458785,9925.113936602147,-74.88606339786068
2025-11-17 20:00:00,2025-11-18 02:17:00,long,91678.93,90762.14069999999,stop_loss,0.01082594870664628,-9.925113936602191,0.9875488366919136,0.3950195346767655,-11.30768230797087,9913.806254294177,-86.19374570583155
2025-11-18 03:00:00,2025-11-18 12:41:00,short,90866.01,91774.67009999999,stop_loss,0.010910357188891839,-9.913806254294109,0.9963375285565648,0.3985350114226259,-11.308678794273298,9902.497575499903,-97.50242450010484
