entry_time,exit_time,direction,entry_price,exit_price,exit_reason,quantity,gross_pnl,commission,slippage,net_pnl,balance_after_trade,cumulative_pnl
2025-11-08 11:00:00,2025-11-08 14:19:00,long,102480.04,101455.23959999999,stop_loss,0.009757997752537958,-10.000000000000073,0.9949999999999999,0.398,-11.393000000000072,9988.607,-11.393000000000072
2025-11-09 01:00:00,2025-11-09 14:29:00,long,101797.74,103833.69480000001,take_profit,0.009812208994030713,19.977214000000068,1.0088493070000002,0.40353972280000006,18.564824970200068,10007.1718249702,7.171824970199996
2025-11-10 00:00:00,2025-11-10 00:36:00,short,104722.95,105770.1795,stop_loss,0.009555853635683679,-10.007171824970213,1.005720768409505,0.40228830736380206,-11.41518090074352,9995.756644069457,-4.243355930543524
2025-11-10 04:00:00,2025-11-11 01:19:00,short,106027.97,107088.2497,stop_loss,0.009427471490842896,-9.99575664406945,1.0045735427289806,0.40182941709159226,-11.402159603890023,9984.354484465568,-15.645515534433548
2025-11-11 02:00:00,2025-11-11 14:49:00,short,106110.36,103988.1528,take_profit,0.009409405909531895,19.96870896893118,0.9884510939620912,0.39538043758483654,18.58487743738425,10002.939361902952,2.9393619029507025
2025-11-11 21:00:00,2025-11-12 09:11:00,long,102809.27,104865.4554,take_profit,0.009729608392222757,20.005878723805928,1.0102968755521984,0.4041187502208793,18.59146309803285,10021.530825000986,21.530825000983555
2025-11-12 15:00:00,2025-11-12 15:38:00,long,103990.39,102950.4861,stop_loss,0.009636977825548098,-10.021530825001033,0.9971423170875982,0.39885692683503926,-11.41753006892367,10010.113294932062,10.113294932059885
2025-11-12 18:00:00,2025-11-13 05:48:00,short,101748.01,102765.4901,stop_loss,0.009838141596019482,-10.010113294932069,1.0060163861406721,0.4024065544562689,-11.41853623552901,9998.694758696533,-1.3052413034691241
2025-11-13 07:00:00,2025-11-13 09:11:00,long,103590.74,102554.83260000001,stop_loss,0.009652112494511124,-9.998694758696498,0.9948701284903051,0.3979480513961221,-11.391512938582926,9987.30324575795,-12.69675424205205
2025-11-13 22:00:00,2025-11-14 04:34:00,long,98817.35,97829.1765,stop_loss,0.010106831690748589,-9.987303245757996,0.9937366729529161,0.3974946691811665,-11.37853458789208,9975.924711170059,-24.075288829944128
