entry_time,exit_time,direction,entry_price,exit_price,exit_reason,quantity,gross_pnl,commission,slippage,net_pnl,balance_after_trade,cumulative_pnl
2025-11-08 10:00:00,2025-11-09 14:26:00,short,102399.45,103423.4445,stop_loss,0.009765677452369129,-10.000000000000007,1.005,0.402,-11.407000000000005,9988.593,-11.407000000000005
2025-11-09 17:00:00,2025-11-09 20:00:00,short,103845.04,104883.4904,stop_loss,0.009618748281092675,-9.988593000000016,1.0038535965,0.4015414386,-11.393988035100017,9977.1990119649,-22.800988035100023
2025-11-09 21:00:00,2025-11-10 00:24:00,short,104633.13,105679.46130000001,stop_loss,0.009535411023224576,-9.97719901196495,1.0027085007024725,0.40108340028098904,-11.380990912948413,9965.818021051951,-34.18197894804844
2025-11-10 06:00:00,2025-11-11 01:19:00,short,106100.0,107161.0,stop_loss,0.009392853931245948,-9.96581802105195,1.001564711115721,0.40062588444628844,-11.36800861661396,9954.450012435338,-45.5499875646624
2025-11-11 11:00:00,2025-11-11 17:37:00,short,105176.39,103072.8622,take_profit,0.009464529075808114,19.90890002487064,0.9854905512310985,0.3941962204924394,18.529213253147102,9972.979225688485,-27.0207743115153
2025-11-27 11:00:00,2025-11-28 13:48:00,short,91613.52,92529.65520000001,stop_loss,0.010885925162234225,-9.972979225688531,1.0022844121816927,0.40091376487267716,-11.3761774027429,9961.603048285742,-38.3969517142582
2025-11-29 05:00:00,2025-11-30 13:23:00,short,90901.55,91810.5655,stop_loss,0.010958672374987821,-9.961603048285676,1.0011411063527171,0.4004564425410868,-11.36320059717948,9950.239847688563,-49.76015231143768
2025-11-30 19:00:00,2025-12-01 00:04:00,short,91459.91,89630.7118,take_profit,0.010879345767657722,19.90047969537711,0.9850737449211677,0.3940294979684671,18.521376452487477,9968.76122414105,-31.238775858950202
2025-12-07 03:00:00,2025-12-07 14:32:00,short,89621.95,87829.511,take_profit,0.0111231246632561,19.93752244828208,0.9869073611899639,0.3947629444759856,18.555852142616132,9987.317076283665,-12.68292371633407
2025-12-07 19:00:00,2025-12-07 22:06:00,short,91363.79,89536.51419999999,take_profit,0.010931373442677528,19.97463415256737,0.988744390552083,0.39549775622083316,18.590392005794453,10005.907468289459,5.9074682894603825
2025-12-12 11:00:00,2025-12-12 15:31:00,short,92492.32,90642.47360000001,take_profit,0.010818095457319547,20.011814936578862,0.9905848393606564,0.39623393574426263,18.62499616147394,10024.532464450933,24.532464450934324
2025-12-15 05:00:00,2025-12-15 14:57:00,short,89667.64,87874.28719999999,take_profit,0.011179654627300254,20.049064928901956,0.9924287139806424,0.3969714855922569,18.659664729329055,10043.192129180263,43.19212918026338
2025-12-20 06:00:00,2025-12-22 00:13:00,short,88295.31,89178.2631,stop_loss,0.011374547673234585,-10.04319212918025,1.0093408089826164,0.40373632359304656,-11.456269261755912,10031.735859918506,31.735859918507465
2025-12-25 19:00:00,2025-12-26 02:25:00,short,88241.26,89123.67259999999,stop_loss,0.01136853197689891,-10.031735859918461,1.00818945392181,0.403275781568724,-11.443201095408995,10020.292658823097,20.29265882309847
2025-12-27 04:00:00,2025-12-29 00:50:00,short,87514.23,88389.3723,stop_loss,0.011449900957619233,-10.020292658823175,1.0070394122117214,0.40281576488468857,-11.430147835919586,10008.862510987177,8.862510987178885
2025-12-31 02:00:00,2026-01-01 00:00:00,short,88649.32,87648.21,end_of_data,0.011290399645465049,11.302931989071523,0.9952347851041821,0.3980939140416728,9.909603289925666,10018.772114277102,18.77211427710455
